"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048870","cell motility","36/146","329/1372",0.109422492401216,1.02827164092101,0.202888172911073,0.454506379174501,0.999999950389579,0.999999950389579,"CCN3/LCN2/ACVRL1/THBS4/MMP12/EPHA1/CCL17/ACTA2/ITGB7/S100P/CGA/CCL16/CDH3/MICOS10-NBL1/CCL14/CD99/CLEC7A/MEGF10/JAM2/CDH6/NBL1/FGF23/TGFBR3/SFRP1/BMP4/CCL24/FGF21/SFTPD/ITGA11/XG/CCN1/GPNMB/ANGPT2/TNFRSF11A/MDGA1/DSG3",36
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","7/146","60/1372",0.116666666666667,1.09634703196347,0.263267329628122,0.459677535162651,0.999999950389579,0.999999950389579,"PRL/CLEC7A/ROR1/TNFRSF19/CLEC4D/EDA2R/TNFRSF11A",7
"GO:0009306","protein secretion","5/146","42/1372",0.119047619047619,1.11872146118721,0.269573984604547,0.468194736943649,0.999999950389579,0.999999950389579,"FAM3B/CCN3/SNCG/PTPRN2/GHRL",5
"GO:0021700","developmental maturation","5/146","42/1372",0.119047619047619,1.11872146118721,0.269573984604547,0.468194736943649,0.999999950389579,0.999999950389579,"ACVRL1/NPPC/GH1/CDH3/CLEC7A",5
"GO:0032970","regulation of actin filament-based process","5/146","42/1372",0.119047619047619,1.11872146118721,0.269573984604547,0.468194736943649,0.999999950389579,0.999999950389579,"EPHA1/ACTA2/SFRP1/CCL24/DSC2",5
"GO:0035592","establishment of protein localization to extracellular region","5/146","42/1372",0.119047619047619,1.11872146118721,0.269573984604547,0.468194736943649,0.999999950389579,0.999999950389579,"FAM3B/CCN3/SNCG/PTPRN2/GHRL",5
"GO:0051250","negative regulation of lymphocyte activation","5/146","42/1372",0.119047619047619,1.11872146118721,0.269573984604547,0.468194736943649,0.999999950389579,0.999999950389579,"SFRP1/BMP4/SFTPD/TNFRSF21/GPNMB",5
"GO:0007267","cell-cell signaling","19/146","172/1372",0.11046511627907,1.03806944886907,0.184162037086813,0.468883505778253,0.999999950389579,0.999999950389579,"FAM3B/CCN3/NPPC/HSPG2/CCL17/USP8/CCL16/TSHB/SNCG/CLMP/FGF23/PTPRN2/ADAM22/GHRL/CCL24/FGF21/CLSTN2/GPNMB/TNFRSF11A",19
"GO:0007249","canonical NF-kappaB signal transduction","8/146","70/1372",0.114285714285714,1.07397260273973,0.219161542182061,0.472931608311147,0.999999950389579,0.999999950389579,"PRL/CLEC7A/ROR1/TNFRSF19/TGFBR3/CLEC4D/EDA2R/TNFRSF11A",8
"GO:0001667","ameboidal-type cell migration","4/146","33/1372",0.121212121212121,1.13906185139062,0.278948871419593,0.473172204421833,0.999999950389579,0.999999950389579,"CCN3/ACTA2/ITGB7/BMP4",4
