"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000011405",116.858369719184,0.322237997705022,0.0749745447580198,4.29796537938369,1.72373078001077e-05,0.000200991621608702
"ENSG00000140455",1207.69411985625,0.189339852660386,0.0440574964160643,4.29756268654769,1.72686432575067e-05,0.000201239933403177
"ENSG00000124575",21.4873024087721,0.742149279467815,0.172720014441027,4.29683428333207,1.73254617398094e-05,0.000201784750210773
"ENSG00000099992",151.07325646516,-0.322847126726457,0.0751411576175734,-4.29654182824237,1.73483245362439e-05,0.000201933691640228
"ENSG00000113758",130.287724005029,0.388056183867294,0.0903265237216051,4.29614877091163,1.73790972399305e-05,0.000202174477700038
"ENSG00000150787",63.3217111414349,0.317575672875603,0.0739240503796839,4.29597230190299,1.7392930020173e-05,0.000202218033250781
"ENSG00000004059",1092.55952040919,-0.254573051547527,0.0592625553877611,-4.29568130975503,1.74157627790799e-05,0.000202366115445726
"ENSG00000186265",25.0102212990805,0.608903851237467,0.141783430163022,4.2946051632222,1.75004512073117e-05,0.000203232354576683
"ENSG00000278133",9.15853405621284,-0.591194196109798,0.137720761845318,-4.29270204570756,1.7651180360338e-05,0.000204864075936662
"ENSG00000170322",157.070023113688,0.244974298829025,0.0571046643251551,4.28991750015614,1.78739503340113e-05,0.000207329548897524
"ENSG00000126860",638.244199673286,0.501317096624618,0.116863622646519,4.28976173484683,1.78864906962191e-05,0.000207355014178725
"ENSG00000114796",292.610298705775,0.225946511309246,0.0526767339142868,4.28930373088233,1.79234122829202e-05,0.000207662933987776
"ENSG00000156876",23.119016300308,0.424690404830619,0.0990280110393642,4.28858865661558,1.79812025849932e-05,0.000208212145935069
"ENSG00000197070",605.42286050176,-0.21923729294091,0.0511403735585091,-4.28697089375155,1.81126014735593e-05,0.000209612577330267
"ENSG00000228409",7.63558479194795,0.696828550755968,0.162636176224951,4.28458518227916,1.83080454982454e-05,0.000211752143085303
"ENSG00000138190",368.429499534735,-0.274339711053581,0.0640316914423187,-4.28443642318449,1.83202985584228e-05,0.000211771663382368
"ENSG00000121691",575.632953089918,-0.477643353217101,0.111517112173102,-4.28313954611453,1.84274517805962e-05,0.000212887517861827
"ENSG00000250461",36.3348502613317,-0.485991069562708,0.113488279289838,-4.28230186063123,1.84969818167162e-05,0.000213567686367661
"ENSG00000138246",297.40978325879,0.310335849665655,0.0724951442262332,4.28078118856072,1.86238405778601e-05,0.000214908612862768
"ENSG00000261371",1854.46708126292,-0.318232894474665,0.0743725596103774,-4.27890200554912,1.8781752404731e-05,0.000216606124971477
"ENSG00000149054",9.79027897415087,1.04294182370496,0.243846194181318,4.27704778090344,1.89388164601099e-05,0.000218291913241197
"ENSG00000225313",73.0195724180023,-0.48777278165344,0.114093075298639,-4.27521810922085,1.90950265258697e-05,0.000219965926255479
"ENSG00000239713",340.514041287292,0.450365528840349,0.105378110485585,4.2738053165411,1.92164839544608e-05,0.000221237911765199
"ENSG00000092931",126.262547283751,0.261937724294562,0.0613062985870095,4.27260706210806,1.93200739263115e-05,0.0002221753079627
"ENSG00000164045",10.4874280637344,0.931806240814249,0.218088427370943,4.27260745582504,1.93200398020075e-05,0.0002221753079627
"ENSG00000063015",46.369451133157,0.429041068088216,0.100434325867923,4.27185690131909,1.93851963439498e-05,0.00022267914298659
"ENSG00000235453",145.054031735151,-0.445044042556019,0.104180721049247,-4.27184644216125,1.93861057928358e-05,0.00022267914298659
"ENSG00000184602",687.019711112579,0.298904502314634,0.0699913659069302,4.27059107136295,1.94955589303005e-05,0.000223808123252545
"ENSG00000105671",178.919417292761,0.248880861862422,0.0582804523467867,4.27040031160883,1.95122422939034e-05,0.000223871427898684
"ENSG00000156502",70.8433507383198,0.48533003371513,0.113656642762053,4.27014226287853,1.95348322183306e-05,0.000224002389579073
"ENSG00000138433",820.758728029403,0.327353883883366,0.0766732908668525,4.26946437517381,1.95942941147832e-05,0.000224555764000408
"ENSG00000174130",360.859613842758,-0.377811877533605,0.0885375779446501,-4.2672488485036,1.97898368194287e-05,0.000226667136690645
"ENSG00000158109",191.091236775873,-0.404489856850248,0.094820145861069,-4.26586410701064,1.99129965290604e-05,0.000227947517092226
"ENSG00000121858",1967.89136320861,0.667888978135223,0.156579524980977,4.26549370498069,1.99460638245836e-05,0.000228195721061617
"ENSG00000135535",1069.5583454907,0.384225363132916,0.0900878363748124,4.26500822524295,1.99894837631477e-05,0.000228562015144628
"ENSG00000204136",37.0672135758615,0.71392108039963,0.167400371491235,4.26475206739317,2.0012430058416e-05,0.000228693927075764
"ENSG00000164674",288.519860144708,-0.383023935977327,0.0898275231977368,-4.26399306517868,2.0080567873173e-05,0.000229341824757766
"ENSG00000162032",633.258266587779,-0.23800709900673,0.0558221389119691,-4.26366856673235,2.01097663964827e-05,0.000229544508912927
"ENSG00000113621",80.8798951715479,0.424792730063316,0.0996359070612067,4.26345022183984,2.01294359216961e-05,0.000229638254760659
"ENSG00000198168",93.3050575637296,0.493910849142643,0.115852821786413,4.26326127863524,2.01464715901524e-05,0.000229701863795799
"ENSG00000134910",279.6403083693,0.386282177953218,0.0906275203371993,4.26230549523998,2.0232858381944e-05,0.000230555664245415
"ENSG00000055163",1134.08364310516,-0.30085786738932,0.0706000531758036,-4.26143967115922,2.03114187424262e-05,0.00023131936208704
"ENSG00000283064",7.11254041176908,0.729227238938311,0.171154993006806,4.26062498164638,2.03856045776712e-05,0.000232032400996503
"ENSG00000152784",14.2978094724558,-0.522539611233277,0.122653318047599,-4.26029739391551,2.04155074678273e-05,0.000232240880638553
"ENSG00000178935",102.750459281906,-0.324384107901436,0.0761611797660715,-4.25917913690123,2.05178992328465e-05,0.000233273268419272
"ENSG00000185973",145.109517723318,-0.32006356520255,0.0752132754556072,-4.2554132001798,2.08663303720941e-05,0.000237005628480106
"ENSG00000282572",332.002845531187,-0.509554148919403,0.119743635160125,-4.25537564679752,2.08698330805921e-05,0.000237005628480106
"ENSG00000113407",121.196184213122,0.445990634949254,0.104853279974104,4.25347337784189,2.10479972061165e-05,0.000238893576443601
"ENSG00000010295",234.991613401833,-0.363034323461131,0.0853645045004925,-4.25275500145422,2.1115655353872e-05,0.000239525860731755
"ENSG00000151694",451.360669094911,0.31587689423875,0.07429046066399,4.25191729080045,2.11948141438591e-05,0.000240287813744068
"ENSG00000249971",34.804534196533,-0.568079808479349,0.133702441550265,-4.24883646022113,2.14883716028366e-05,0.000243478191298619
"ENSG00000257923",675.607021347451,-0.243429542400131,0.0573075640357573,-4.24777333491687,2.1590566906794e-05,0.000244497922643943
"ENSG00000285653",8.74815318902523,-0.71131093939564,0.167471111564995,-4.24736500969353,2.16299409217909e-05,0.000244805497366673
"ENSG00000099622",918.638777382489,-0.347249878635871,0.0817714129614756,-4.24659261788063,2.17046081869288e-05,0.00024551194497675
"ENSG00000180304",1577.93322718464,-0.261900039551213,0.061709524112101,-4.24407809522965,2.19493908016778e-05,0.000248140772266684
"ENSG00000145088",101.970031259357,0.483226993924931,0.113866277121731,4.24381130339696,2.19755159757375e-05,0.000248296077913011
"ENSG00000072518",165.042112454849,-0.336628555959484,0.0793277366460445,-4.24351645706847,2.20044227717602e-05,0.000248482619739246
