"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-69190","DNA strand elongation","4/200","32/8882",0.125,5.55125,3.91444403093413,0.00547537775404351,0.0224952266762511,0.0141175745522332,"CDC45/MCM2/MCM4/GINS2",4
"R-HSA-9670095","Inhibition of DNA recombination at telomere","5/200","51/8882",0.0980392156862745,4.35392156862745,3.64560062643449,0.00558407125731581,0.0228044107634095,0.0143116125792175,"H2BC7/H2BC9/H2AC14/H2BC5/H2BC17",5
"R-HSA-8852135","Protein ubiquitination","6/200","73/8882",0.0821917808219178,3.65013698630137,3.45066255005268,0.00588676078305528,0.0238974455597839,0.0149975803379817,"H2BC7/H2BC9/UBE2C/H2BC5/H2BC17/UBE2T",6
"R-HSA-73884","Base Excision Repair","6/200","74/8882",0.0810810810810811,3.60081081081081,3.40974585979393,0.00628903248729114,0.0253794092090684,0.0159276324154102,"H2BC7/POLE2/H2BC9/H2AC14/H2BC5/H2BC17",6
"R-HSA-449147","Signaling by Interleukins","17/200","388/8882",0.0438144329896907,1.94579896907217,2.89130969771771,0.00652476775001274,0.0261758329735805,0.0164274527565202,"CTSG/PRTN3/IRAK2/H3C3/USP18/SERPINB2/IL1RAP/H3C12/SDC1/CXCL10/CCL2/BLNK/H3C2/H3C8/BIRC5/CXCL2/LCN2",17
"R-HSA-1592389","Activation of Matrix Metalloproteinases","3/200","18/8882",0.166666666666667,7.40166666666667,4.1262019289416,0.00715081239916133,0.0285196143639066,0.0178983651855556,"CTSG/MMP8/ELANE",3
"R-HSA-388841","Regulation of T cell activation by CD28 family","12/200","237/8882",0.0506329113924051,2.24860759493671,2.95701609647656,0.00724751946181473,0.0287372574009165,0.018034953798108,"H2BC7/H2BC9/NEK2/H3C3/H2AC14/DERL3/H3C12/MOV10/H3C2/H3C8/H2BC5/H2BC17",12
"R-HSA-201681","TCF dependent signaling in response to WNT","10/200","182/8882",0.0549450549450549,2.44010989010989,2.97925545189648,0.00800760847566503,0.0315675663607141,0.0198112016359652,"H2BC7/H2BC9/H3C3/H2AC14/H3C12/CAV1/H3C2/H3C8/H2BC5/H2BC17",10
"R-HSA-1221632","Meiotic synapsis","5/200","56/8882",0.0892857142857143,3.96517857142857,3.3783057080649,0.00829729231396023,0.0325215710236832,0.0204099167387946,"H2BC7/H2BC9/H2AC14/H2BC5/H2BC17",5
"R-HSA-2995383","Initiation of Nuclear Envelope (NE) Reformation","3/200","19/8882",0.157894736842105,7.0121052631579,3.98152130327809,0.008352557490833,0.0325511097642749,0.0204284546881331,"CDK1/CCNB2/CCNB1",3
"R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","5/200","58/8882",0.0862068965517241,3.82844827586207,3.27993721400349,0.00960121782441873,0.0372047190696226,0.023348970993691,"PLK1/CDK1/CCNB2/CCNB1/GTSE1",5
"R-HSA-69017","CDK-mediated phosphorylation and removal of Cdc6","5/200","60/8882",0.0833333333333333,3.70083333333333,3.18585441309771,0.0110397098327977,0.0422633684220788,0.0265236826956319,"CDC6/UBE2C/CCNA2/CCNE2/CCNA1",5
"R-HSA-141405","Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components","3/200","21/8882",0.142857142857143,6.34428571428571,3.72129405713854,0.0110925849670852,0.0422633684220788,0.0265236826956319,"CDC20/UBE2C/BUB1B",3
"R-HSA-141430","Inactivation of APC/C via direct inhibition of the APC/C complex","3/200","21/8882",0.142857142857143,6.34428571428571,3.72129405713854,0.0110925849670852,0.0422633684220788,0.0265236826956319,"CDC20/UBE2C/BUB1B",3
"R-HSA-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","5/200","61/8882",0.0819672131147541,3.64016393442623,3.14031304099276,0.0118113249095898,0.0447517977130013,0.028085373383979,"PTTG1/CDC20/PLK1/UBE2C/AURKB",5
"R-HSA-9759475","Regulation of CDH11 Expression and Function","3/200","22/8882",0.136363636363636,6.05590909090909,3.6035435745651,0.0126344653560635,0.0473445350155786,0.0297125257879214,"JUP/SNAI1/MOV10",3
"R-HSA-113510","E2F mediated regulation of DNA replication","3/200","22/8882",0.136363636363636,6.05590909090909,3.6035435745651,0.0126344653560635,0.0473445350155786,0.0297125257879214,"CDK1/ORC1/CCNB1",3
