"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-977225","Amyloid fiber formation","17/709","110/11287",0.154545454545455,2.46030260289781,3.98444591105274,0.00047790836298178,0.00979651448280434,0.00979651448280434,"H3-3B/UBE2L6/B2M/H2BC6/H2AC6/H2BC21/H2BC4/H3C6/NCSTN/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15/ITM2B",17
"R-HSA-9710421","Defective pyroptosis","13/709","72/11287",0.180555555555556,2.87437313900642,4.13060836669114,0.000479177338832821,0.00979651448280434,0.00979651448280434,"H3-3B/H2BC6/H2AC6/H2BC21/H2BC4/H3C6/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",13
"R-HSA-110330","Recognition and association of DNA glycosylase with site containing an affected purine","11/709","55/11287",0.2,3.18392101551481,4.20320995496865,0.000522826787291356,0.0102030439701707,0.0102030439701707,"H2BC6/H2AC6/H2BC21/H2BC4/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",11
"R-HSA-110331","Cleavage of the damaged purine","11/709","55/11287",0.2,3.18392101551481,4.20320995496865,0.000522826787291356,0.0102030439701707,0.0102030439701707,"H2BC6/H2AC6/H2BC21/H2BC4/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",11
"R-HSA-73927","Depurination","11/709","55/11287",0.2,3.18392101551481,4.20320995496865,0.000522826787291356,0.0102030439701707,0.0102030439701707,"H2BC6/H2AC6/H2BC21/H2BC4/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",11
"R-HSA-2299718","Condensation of Prophase Chromosomes","13/709","73/11287",0.178082191780822,2.83499816449949,4.0720035464492,0.000550189729957226,0.0105413443508403,0.0105413443508403,"H3-3B/H2BC6/H2AC6/H2BC21/H2BC4/H3C6/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",13
"R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses","9/709","39/11287",0.230769230769231,3.6737550179017,4.33019666823236,0.000556530602373555,0.0105413443508403,0.0105413443508403,"TBK1/KPNB1/TLR7/RIGI/NMI/CASP1/IFIH1/RIPK3/TRIM25",9
"R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex","15/709","92/11287",0.16304347826087,2.59558778438707,3.9782669944274,0.000568127173204441,0.0106050405664829,0.0106050405664829,"H3-3B/H2BC6/H2AC6/H2BC21/H2BC4/H3C6/H4C16/ASH2L/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15/RBBP5",15
"R-HSA-5603041","IRAK4 deficiency (TLR2/4)","6/709","18/11287",0.333333333333333,5.30653502585802,4.73383270844099,0.000581040408861658,0.0106911435230545,0.0106911435230545,"TLR1/LY96/MYD88/TLR2/TLR4/BTK",6
"R-HSA-5213460","RIPK1-mediated regulated necrosis","8/709","32/11287",0.25,3.97990126939351,4.3701412460667,0.000635273286122191,0.0113643332295192,0.0113643332295192,"FADD/FAS/SDCBP/CFLAR/MLKL/TNFSF10/FASLG/RIPK3",8
"R-HSA-5675482","Regulation of necroptotic cell death","8/709","32/11287",0.25,3.97990126939351,4.3701412460667,0.000635273286122191,0.0113643332295192,0.0113643332295192,"FADD/FAS/SDCBP/CFLAR/MLKL/TNFSF10/FASLG/RIPK3",8
"R-HSA-3214815","HDACs deacetylate histones","15/709","94/11287",0.159574468085106,2.54036251237884,3.88244198516683,0.000717238645577097,0.0123498098327758,0.0123498098327758,"H2BC6/H2AC6/H2BC21/H2BC4/PHF21A/H3C6/H4C16/H2BC7/H2BC17/H4C14/SAP30/H2BC18/H4C8/H2BC5/H4C15",15
"R-HSA-212300","PRC2 methylates histones and DNA","13/709","75/11287",0.173333333333333,2.75939821344617,3.95771569347746,0.000719127125355736,0.0123498098327758,0.0123498098327758,"H3-3B/H2BC6/H2AC6/H2BC21/H2BC4/H3C6/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",13
