"ENTREZID"
"3434"
"4938"
"91543"
"81030"
"4939"
"55281"
"55601"
"55303"
"54739"
"51191"
"11119"
"3437"
"4599"
"8638"
"11118"
"3428"
"8743"
"10964"
"4940"
"23586"
"64108"
"11274"
"3665"
"9636"
"24138"
"5610"
"3433"
"2537"
"51131"
"79932"
"4600"
"51510"
"10561"
"219285"
"54809"
"84941"
"85363"
"10346"
"55008"
"6672"
"55337"
"51251"
"51246"
"6614"
"79132"
"10475"
"359845"
"169693"
"2123"
"10384"
"4061"
"94240"
"83666"
"2635"
"140691"
"3431"
"10170"
"54625"
"81627"
"6737"
"5359"
"112935969"
"23424"
"11262"
"684"
"2633"
"375056"
"51513"
"8405"
"9111"
"7130"
"148932"
"57674"
"56913"
"91351"
"10800"
"105369723"
"105369725"
"3728"
"151636"
"113402"
"3837"
"9711"
"64135"
"22900"
"6890"
"2313"
"26010"
"130589"
"200942"
"129607"
"85025"
"54981"
"200315"
"100913187"
"1997"
"64761"
"834"
"10628"
"4343"
"80830"
"3430"
"7318"
"9246"
"6041"
"359948"
"3068"
"10866"
"124904411"
"1385"
"260429"
"27348"
"117854"
"116071"
"10379"
"10906"
"26270"
"10673"
"3310"
"94120"
"3579"
"7773"
"54877"
"196394"
"554203"
"9750"
"4514"
"6772"
"80342"
"124460"
"9447"
"1667"
"1668"
"728358"
"64863"
"10616"
"10608"
"6993"
"9674"
"27071"
"4508"
"3603"
"26157"
"55017"
"837"
"51315"
"8417"
"3429"
"80208"
"710"
"4077"
"80017"
"8847"
"10541"
"3577"
"11314"
"84875"
"1230"
"103"
"201305"
"162517"
"4850"
"5698"
"80010"
"51479"
"2215"
"124905743"
"10636"
"19"
"54936"
"8900"
"57545"
"8439"
"1669"
"11035"
"26118"
"2358"
"6773"
"127396"
"5608"
"8519"
"55106"
"84984"
"4601"
"8365"
"10435"
"2745"
"10254"
"3017"
"115761"
"3660"
"80231"
"28970"
"64407"
"56987"
"340527"
"84307"
"100507463"
"114908"
"2214"
"8820"
"55133"
"197135"
"11120"
"3077"
"79626"
"57097"
"404636"
"220929"
"566"
"55577"
"138716"
"9938"
"65220"
"4332"
"3627"
"28984"
"105221694"
"23111"
"1084"
"25939"
"105377633"
"79188"
"64895"
"8548"
"143"
"401399"
"8542"
"8353"
"84267"
"9381"
"53918"
"3965"
"654346"
"219537"
"55196"
"105373148"
"5371"
"26228"
"4236"
"65056"
"114769"
"54464"
"29982"
"79637"
"89846"
"55578"
"26253"
"843"
"10410"
"26511"
"4778"
"3959"
"26234"
"26269"
"23780"
"60489"
"152926"
"56729"
"51667"
"51056"
"10385"
"23761"
"55905"
"9830"
"100294362"
"55762"
"58497"
"246"
"1991"
