"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-6803157","Antimicrobial peptides","9/107","95/11287",0.0947368421052632,9.99340875553369,8.61139072082647,2.62609613229243e-07,9.81600026848078e-05,2.62784332447909e-05,"DEFA4/LTF/LCN2/DEFA3/CTSG/PI3/PRTN3/DEFA1/ELANE",9
"R-HSA-6798695","Neutrophil degranulation","18/107","475/11287",0.0378947368421053,3.99736350221348,6.52941407531375,4.48219190341588e-07,9.81600026848078e-05,2.62784332447909e-05,"OLFM4/ABCA13/DEFA4/RETN/LTF/LCN2/CTSG/RAB44/HBB/FLG2/ORM2/PRTN3/MS4A3/AZU1/DEFA1/ELANE/MPO/PLAU",18
"R-HSA-1237044","Erythrocytes take up carbon dioxide and release oxygen","4/107","13/11287",0.307692307692308,32.4572250179727,11.1018173996544,5.11107605196737e-06,0.000559662827690427,0.000149827443508516,"SLC4A1/HBA2/HBA1/HBB",4
"R-HSA-1480926","O2/CO2 exchange in erythrocytes","4/107","13/11287",0.307692307692308,32.4572250179727,11.1018173996544,5.11107605196737e-06,0.000559662827690427,0.000149827443508516,"SLC4A1/HBA2/HBA1/HBB",4
"R-HSA-112409","RAF-independent MAPK1/3 activation","4/107","23/11287",0.173913043478261,18.3453880536367,8.14596664629685,5.88388190334999e-05,0.00515428054733459,0.00137985343911384,"DUSP5/DUSP2/DUSP4/DUSP8",4
"R-HSA-1462054","Alpha-defensins","3/107","10/11287",0.3,31.6457943925234,9.48451446726594,9.47060879170655e-05,0.00691354441794578,0.00185082630911544,"DEFA4/DEFA3/DEFA1",3
"R-HSA-9769740","Coagulation pathway","5/107","58/11287",0.0862068965517241,9.09361907831131,6.04543041435015,0.000214242787603884,0.0121042584221647,0.00324043335599644,"PROS1/GP1BB/ITGA2B/PRTN3/ITGB3",5
"R-HSA-2168880","Scavenging of heme from plasma","3/107","13/11287",0.230769230769231,24.3429187634795,8.23813357786821,0.000221082345610313,0.0121042584221647,0.00324043335599644,"HBA2/HBA1/HBB",3
"R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","5/107","61/11287",0.0819672131147541,8.64639191052551,5.85800802527035,0.000271971115960576,0.0132359276434147,0.00354339274141226,"ID1/DUSP4/FOSL1/FOSB/JUND",5
"R-HSA-76009","Platelet Aggregation (Plug Formation)","4/107","39/11287",0.102564102564103,10.8190750059909,6.00905580493619,0.000486418094344227,0.0182258900345783,0.0048792565352557,"ADRA2B/GP1BB/ITGA2B/ITGB3",4
"R-HSA-9031628","NGF-stimulated transcription","4/107","39/11287",0.102564102564103,10.8190750059909,6.00905580493619,0.000486418094344227,0.0182258900345783,0.0048792565352557,"ID1/FOSL1/FOSB/JUND",4
"R-HSA-9824439","Bacterial Infection Pathways","6/107","106/11287",0.0566037735849057,5.9709046023629,5.03024395138763,0.000499339453002145,0.0182258900345783,0.0048792565352557,"HBA2/LTF/CTSG/STX1A/HBA1/HBB",6
"R-HSA-5675221","Negative regulation of MAPK pathway","4/107","43/11287",0.0930232558139535,9.81264942403825,5.66397480939887,0.000708923257983881,0.0238852605382261,0.00639432770395958,"DUSP5/DUSP2/DUSP4/DUSP8",4
"R-HSA-445144","Signal transduction by L1","3/107","21/11287",0.142857142857143,15.0694259012016,6.31309261328486,0.000972904541939205,0.0304380135263837,0.00814856646984292,"ITGA9/ITGA2B/ITGB3",3
"R-HSA-9707616","Heme signaling","4/107","48/11287",0.0833333333333333,8.7904984423676,5.29130795388671,0.00107793081570776,0.0314755798186665,0.0084263335420011,"NR1D1/HBA2/HBA1/HBB",4
"R-HSA-216083","Integrin cell surface interactions","5/107","85/11287",0.0588235294117647,6.20505772402419,4.71224908652073,0.00125303844139997,0.0343019273333242,0.00918297558009273,"FBN1/ICAM1/ITGA9/ITGA2B/ITGB3",5
