"ENTREZID"
"359845"
"359948"
"3068"
"260429"
"4514"
"1667"
"1668"
"728358"
"10608"
"4508"
"10541"
"201305"
"1669"
"4601"
"566"
"28984"
"401399"
"56729"
"246"
"1991"
"1511"
"4537"
"401258"
"5266"
"3934"
"5818"
"100133941"
"79090"
"1178"
"94031"
"56977"
"55361"
"6518"
"23130"
"1850"
"5426"
"124976"
"84444"
"3921"
"339541"
"9261"
"3624"
"6208"
"4900"
"5657"
"253650"
"100289137"
"80139"
"9739"
"23308"
"102723996"
"128239"
"5005"
"100131017"
"85329"
"105377267"
"8662"
"9536"
"820"
"5328"
"7060"
"2687"
"64078"
"5872"
"84331"
"4057"
"4353"
"107133499"
"55684"
"6181"
"414236"
"81620"
"7422"
"84330"
"6320"
"1846"
"23416"
"4541"
"947"
"449491"
"2200"
"8928"
"5376"
"440603"
"128866"
"3159"
"55859"
"5609"
"284422"
"27181"
"84937"
"3674"
"160622"
"6187"
"154664"
"147841"
"11113"
"54976"
"5004"
"8447"
"3757"
"55344"
"100505771"
"57190"
"65108"
"56675"
"8372"
"3680"
"2030"
"105377068"
"283871"
"7067"
"144455"
"10273"
"932"
"5763"
"101928153"
"102723604"
"6804"
"2681"
"10217"
"90850"
"9308"
"1628"
"340348"
"642475"
"144404"
"54039"
"401251"
"2305"
"79798"
"8971"
"80045"
"170463"
"106480796"
"53615"
"83538"
"8497"
"728294"
"55893"
"3280"
"10900"
"4150"
"1844"
"51341"
"3727"
"8877"
"10398"
"1869"
"4680"
"6296"
"29841"
"1088"
"154214"
"5187"
"643988"
"9935"
"84617"
"755"
"671"
"54443"
"28227"
"800"
"3397"
"23220"
"10693"
"102724428"
"643911"
"101927480"
"26027"
"56953"
"8993"
"11251"
"22822"
"123706506"
"1"
"4288"
"90427"
"653784"
"55367"
"115409980"
"4147"
"6590"
"9572"
"4325"
"23529"
"4973"
"4681"
"100532736"
"113026"
"1059"
"56731"
"10644"
"116835"
"23138"
"8645"
"2354"
"4665"
"6037"
"101927752"
"2194"
"3070"
"57221"
"4091"
"256021"
"374977"
"4352"
"196385"
"57106"
"6334"
"9112"
"54058"
"255193"
"151"
"55352"
"3265"
"2078"
"4037"
"55512"
"51149"
"89887"
"6319"
"1822"
"9900"
"1960"
"7153"
"10189"
"65986"
"195828"
"7177"
"26472"
"9401"
"284352"
"56654"
"3090"
"5827"
"79750"
"81888"
"56975"
"101927503"
"1632"
"1847"
"66004"
"6535"
"128706666"
"83855"
"81442"
"10272"
"7262"
"9274"
"911"
"2077"
"55137"
"124220"
"10634"
"202915"
"6252"
"201191"
"8535"
"101929745"
"105374729"
"105374731"
"27287"
"8570"
"79778"
"8294"
"8361"
"84630"
"1855"
"780776"
"124903386"
"2623"
"116113"
"414764"
"101929163"
"123706545"
"25893"
"5754"
"51085"
"993"
"283663"
"55765"
"102724577"
"107986841"
"100192378"
"107986952"
"9618"
"8364"
"51429"
"197335"
"54549"
"246330"
"10562"
"100533695"
"9975"
"22866"
"25825"
"284119"
"4929"
"51218"
"400916"
"100170841"
"5593"
"340286"
"4000"
"94025"
"4052"
"1468"
"64855"
"27339"
"154810"
"1308"
"106479357"
"619383"
"100158262"
"353174"
"1293"
"85495"
"100129583"
"54972"
"400668"
"7423"
"9768"
"3164"
"4293"
"101928099"
"8536"
"10290"
"138311"
"4056"
"105369147"
"3690"
"90853"
"101927978"
"57156"
"148534"
"129807"
"4602"
"22846"
"23007"
"643847"
"124906959"
"128966586"
"57105"
"5473"
"56344"
"220001"
"101928650"
"5273"
"22927"
"8590"
"3084"
"55384"
"6385"
"29901"
"255928"
"100507303"
"9901"
"137196"
"728724"
"106144608"
"4241"
"100499227"
"10321"
"79047"
"100131814"
"22925"
"388698"
"139105"
"83990"
"54084"
"6529"
"56649"
"1759"
"126568849"
"105374971"
"4985"
"283643"
"9762"
"10439"
"7781"
"50636"
"2914"
"3039"
"125206"
"5087"
"29937"
"54768"
"163732"
"79442"
"100996350"
"138065"
"220323"
"102723895"
"101927957"
"374383"
"102724859"
"8358"
"3785"
"116154"
"105377139"
"9052"
"390275"
"387978"
"161497"
"50861"
"284805"
"1152"
"284353"
"165215"
"3485"
"125058"
"144920"
"647946"
"1291"
"112"
"54810"
"2335"
"153478"
"283431"
"78999"
"8853"
"3848"
"6615"
"100133168"
"152274"
"65059"
"80763"
"400619"
"100499467"
"2115"
"7135"
"100287225"
"105376387"
"8991"
"79875"
"401427"
"9472"
"50652"
"8986"
"653269"
"1397"
"3768"
"85449"
"4781"
"57172"
"727800"
"219699"
"25834"
"6011"
"8553"
"647107"
"100288797"
"923"
"8842"
"23732"
"1406"
"653082"
"9915"
"57158"
"200132"
"442213"
"403312"
"23363"
"1028"
"283463"
"100507421"
"11096"
"140467"
"9469"
"79400"
"775"
"100874369"
"101927666"
"219954"
"3040"
"100287226"
"9863"
"150696"
"53358"
"8444"
"57528"
"59283"
"729658"
"100874222"
"100141515"
"89797"
"2561"
"338324"
"3693"
"8771"
"134829"
"4883"
"113278"
"10351"
"5139"
"8828"
"144125"
"254827"
"100131208"
"6521"
"105374676"
"100507384"
"154790"
"100289581"
"4585"
"4586"
"134147"
"29995"
"388815"
"728300"
"338645"
"642574"
"10716"
"9462"
"374286"
"100506274"
"729956"
"93107"
"391114"
"339524"
"23742"
"2565"
"2899"
"124872"
"26577"
"10060"
"6696"
"65268"
"164832"
"107075231"
"4584"
"658"
"9569"
"84871"
"23650"
"100996490"
"114515518"
"283159"
"80319"
"23025"
"84530"
"66000"
"340533"
"728310"
"106660609"
"124906010"
"93986"
"57451"
"63876"
"6461"
"64241"
"27133"
"50940"
"105378763"
"101929468"
"1009"
"645434"
"2566"
"100507135"
"138948"
"6326"
"105372097"
"284716"
