"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-913531","Interferon Signaling","35/221","266/11287",0.131578947368421,6.72005239342701,13.3413921802363,1.59228716707197e-19,1.15281590896011e-16,6.11585153080399e-17,"FKBP5/TRIM6/STAT2/USP18/EIF2AK2/GBP1/ISG15/IRF2/TRIM22/IFIH1/IFI44/HSPA1A/OAS3/OAS1/HSPA8/KPNB1/OASL/TRIM14/HERC5/RIGI/SP100/TRIM5/STAT1/IRF7/MAP2K6/GBP3/TRIM38/IRF9/UBE2L6/TRIM21/OAS2/CASP1/IFITM1/MT2A/IFI44L",35
"R-HSA-877300","Interferon gamma signaling","18/221","96/11287",0.1875,9.57607466063349,11.9250593377505,3.1751491151452e-13,1.14940397968256e-10,6.09775076316807e-11,"TRIM6/GBP1/IRF2/TRIM22/OAS3/OAS1/OASL/TRIM14/SP100/TRIM5/STAT1/IRF7/GBP3/TRIM38/IRF9/TRIM21/OAS2/MT2A",18
"R-HSA-909733","Interferon alpha/beta signaling","14/221","57/11287",0.245614035087719,12.5440978010637,12.3474812117383,2.94886408625453e-12,7.1165919948276e-10,3.77545275940323e-10,"STAT2/USP18/EIF2AK2/ISG15/IRF2/OAS3/OAS1/KPNB1/OASL/STAT1/IRF7/IRF9/OAS2/IFITM1",14
"R-HSA-9909505","Modulation of host responses by IFN-stimulated genes","8/221","17/11287",0.470588235294118,24.0340697364919,13.4308657130563,3.97724943760788e-10,7.19882148207026e-08,3.81907666600631e-08,"FKBP5/ISG15/IFIH1/IFI44/HERC5/RIGI/UBE2L6/IFI44L",8
"R-HSA-1169410","Antimicrobial mechanism of IFN-stimulated genes","18/221","159/11287",0.113207547169811,5.78178092717493,8.58124903966115,1.89607132312032e-09,2.74551127587822e-07,1.45653258329561e-07,"USP18/EIF2AK2/GBP1/ISG15/HSPA1A/OAS3/OAS1/HSPA8/KPNB1/OASL/HERC5/RIGI/STAT1/MAP2K6/GBP3/UBE2L6/OAS2/CASP1",18
"R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","13/221","131/11287",0.099236641221374,5.06825325550067,6.61850959106887,1.65425741195416e-06,0.000199613727709135,0.000105897907262629,"SELL/SIGLEC5/CLEC2B/MICB/SH2D1B/LILRA4/KIR3DL1/CD300A/KIR2DL4/SIGLEC1/FCGR3A/IFITM1/FCGR2B",13
"R-HSA-8851680","Butyrophilin (BTN) family interactions","5/221","12/11287",0.416666666666667,21.2801659125189,9.93286832455417,1.94785346805948e-06,0.000201463701553581,0.000106879344565893,"BTN3A2/BTN3A1/BTN3A3/PPL/BTNL8",5
"R-HSA-6798695","Neutrophil degranulation","25/221","475/11287",0.0526315789473684,2.6880209573708,5.31180896288044,6.35402055870205e-06,0.000575038860562535,0.000305066252843052,"SELL/SIGLEC5/MOSPD2/C3AR1/CLEC5A/HSPA1A/HSPA8/TMED7-TICAM2/MNDA/CXCR2/QPCT/DYNLT1/KPNB1/CD300A/CEACAM1/JUP/TNFAIP6/FGL2/CXCR1/FPR2/HSPA6/CLEC4C/FCGR3B/DEGS1/CLEC4D",25
"R-HSA-9820952","Respiratory Syncytial Virus Infection Pathway","11/221","119/11287",0.092436974789916,4.72097798395376,5.7665187083481,2.08839572827283e-05,0.00167999834141058,0.000891262893598707,"STAT2/EIF2AK2/ISG15/IFIH1/HSPA8/KPNB1/HERC5/RIGI/LY96/UBE2L6/OAS2",11
"R-HSA-9686114","Non-canonical inflammasome activation","4/221","10/11287",0.4,20.4289592760181,8.68607499333988,2.73846287511498e-05,0.00198264712158325,0.00105182235423146,"GBP1/CASP3/GBP3/CASP4",4
"R-HSA-1169408","ISG15 antiviral mechanism","8/221","70/11287",0.114285714285714,5.83684550743374,5.73645647631329,6.32642686312641e-05,0.00416393913536684,0.00220902863477825,"USP18/EIF2AK2/ISG15/KPNB1/HERC5/RIGI/STAT1/UBE2L6",8
"R-HSA-9833110","RSV-host interactions","9/221","96/11287",0.09375,4.78803733031674,5.26727806428684,0.000106458514085204,0.00636426486325549,0.00337633257000187,"STAT2/EIF2AK2/ISG15/IFIH1/HERC5/RIGI/LY96/UBE2L6/OAS2",9
"R-HSA-9833482","PKR-mediated signaling","8/221","76/11287",0.105263157894737,5.3760419147416,5.40924833217812,0.00011427547406398,0.00636426486325549,0.00337633257000187,"EIF2AK2/ISG15/HSPA1A/HSPA8/HERC5/STAT1/MAP2K6/UBE2L6",8
"R-HSA-5357769","Caspase activation via extrinsic apoptotic signalling pathway","5/221","27/11287",0.185185185185185,9.45785151667505,6.21789766710414,0.000156201029764734,0.00793016790738531,0.00420706629384254,"CASP3/FADD/TMED7-TICAM2/TNFSF10/LY96",5
"R-HSA-168928","DDX58/IFIH1-mediated induction of interferon-alpha/beta","8/221","80/11287",0.1,5.10723981900453,5.20980173646638,0.000164299058854668,0.00793016790738531,0.00420706629384254,"ISG15/FADD/IFIH1/HERC5/RIGI/DHX58/IRF7/UBE2L6",8
"R-HSA-140534","Caspase activation via Death Receptors in the presence of ligand","4/221","17/11287",0.235294117647059,12.0170348682459,6.42388937622476,0.000278597945270874,0.012606557023507,0.00668795689503721,"FADD/TMED7-TICAM2/TNFSF10/LY96",4
"R-HSA-68616","Assembly of the ORC complex at the origin of replication","7/221","68/11287",0.102941176470588,5.2574527548576,4.9762025160997,0.000352914034309309,0.01419498671333,0.00753064132319027,"H2BC7/H2BC5/H3C6/KPNB1/H4C15/H2BC4/H2AC6",7
"R-HSA-9970672","FXIIa activates plasma kallikrein-kinin system","7/221","68/11287",0.102941176470588,5.2574527548576,4.9762025160997,0.000352914034309309,0.01419498671333,0.00753064132319027,"H2BC7/H2BC5/H3C6/SERPING1/H4C15/H2BC4/H2AC6",7
"R-HSA-3214815","HDACs deacetylate histones","8/221","94/11287",0.0851063829787234,4.34658708000385,4.6043002000824,0.000499305346734659,0.019026161633468,0.0100936479837733,"H2BC18/H2BC7/H2BC5/H3C6/H4C15/H2BC4/SAP30/H2AC6",8
"R-HSA-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function","8/221","95/11287",0.0842105263157895,4.30083353179328,4.56564774570408,0.000536195831908379,0.0190663469781518,0.0101149668777866,"MOV10/H2BC7/H2BC5/H3C6/H4C15/H2BC4/NFE2/H2AC6",8
"R-HSA-936440","Negative regulators of DDX58/IFIH1 signaling","5/221","35/11287",0.142857142857143,7.29605688429218,5.27179641562112,0.000553029401299982,0.0190663469781518,0.0101149668777866,"ISG15/IFIH1/HERC5/RIGI/UBE2L6",5
"R-HSA-622312","Inflammasomes","4/221","21/11287",0.19047619047619,9.72807584572291,5.65736386707,0.000658814233416937,0.021680977499721,0.0115020653688415,"TXNIP/NLRC4/AIM2/CASP1",4
"R-HSA-168643","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","6/221","56/11287",0.107142857142857,5.47204266321913,4.74090840544558,0.000755240458889658,0.0237736561841788,0.012612261024223,"TXNIP/NLRC4/AIM2/MAP2K6/CASP4/CASP1",6
"R-HSA-2562578","TRIF-mediated programmed cell death","3/221","10/11287",0.3,15.3217194570136,6.4027891288416,0.000802733879002076,0.0240515604705905,0.0127596931807588,"FADD/TMED7-TICAM2/LY96",3
"R-HSA-5218859","Regulated Necrosis","6/221","57/11287",0.105263157894737,5.3760419147416,4.68058190905764,0.000830509684757961,0.0240515604705905,0.0127596931807588,"CASP3/IRF2/FADD/TNFSF10/CASP4/CASP1",6
"R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses","5/221","39/11287",0.128205128205128,6.54774335769811,4.9043543197218,0.00092049980007888,0.0249651516529838,0.0132443662311515,"IFIH1/KPNB1/RIGI/NMI/CASP1",5
