"Gene","logFC","t","PValue","FDR"
"ENSG00000180155",1.27785831499653,6.98761960550487,1.99948864614107e-10,1.57996506359083e-09
"ENSG00000204959",1.24537600686984,6.98719045875674,2.00377254903902e-10,1.58268625906906e-09
"ENSG00000138138",-0.989386622915451,-6.98669366428653,2.00874308062403e-10,1.58594728217919e-09
"ENSG00000160190",-0.815025728869175,-6.98602560307512,2.01544641191868e-10,1.59057308369184e-09
"ENSG00000164751",-0.945881392199707,-6.98560819895026,2.01964587907074e-10,1.59321981029877e-09
"ENSG00000167792",0.485059927922776,6.98410711674983,2.03481982462084e-10,1.6045180350024e-09
"ENSG00000175105",-0.864174451267555,-6.98352239081573,2.04076111006898e-10,1.60852961470625e-09
"ENSG00000213903",-1.1177817655838,-6.98056300479469,2.07109515960597e-10,1.63175619475773e-09
"ENSG00000130821",1.19323963562635,6.979810458159,2.07887973729788e-10,1.6372047028101e-09
"ENSG00000125743",0.636986330907639,6.97923934899281,2.08480678656059e-10,1.64118638718046e-09
"ENSG00000226312",-0.914440358307099,-6.979083264825,2.08642955689317e-10,1.64177777747509e-09
"ENSG00000148842",-0.88781861170915,-6.97747943713674,2.10317675196167e-10,1.65426487070789e-09
"ENSG00000143633",-0.656384428209977,-6.97666016370423,2.11178287728068e-10,1.66034081144463e-09
