"Gene","Variance"
"ENSG00000258636",2.96089441687801
"ENSG00000153292",2.95836731970144
"ENSG00000285778",2.95742277760478
"ENSG00000185823",2.95728904859276
"ENSG00000234886",2.95671058838299
"ENSG00000261272",2.95527310235934
"ENSG00000218991",2.95252519327696
"ENSG00000171804",2.95217328501794
"ENSG00000287399",2.95198677927072
"ENSG00000143631",2.95163289501461
"ENSG00000279602",2.95160138518071
"ENSG00000130684",2.95094698173685
"ENSG00000255833",2.95033749653752
"ENSG00000169760",2.94940342909821
"ENSG00000107201",2.9492890867345
"ENSG00000243414",2.94871455019769
"ENSG00000150893",2.94710736795538
"ENSG00000275183",2.94478175307089
"ENSG00000186105",2.94384632292791
"ENSG00000261275",2.94371361076353
"ENSG00000227391",2.94324746400358
"ENSG00000286788",2.94229010235082
"ENSG00000125510",2.94164487905384
"ENSG00000215559",2.93955137319834
"ENSG00000165646",2.93867608662845
"ENSG00000174358",2.93863861693739
"ENSG00000241369",2.93737642721786
"ENSG00000206142",2.93699813430653
"ENSG00000248587",2.93590209058729
"ENSG00000279910",2.93584850026204
"ENSG00000279095",2.93356202768419
"ENSG00000151338",2.93286325178871
"ENSG00000176695",2.93235165617238
"ENSG00000103021",2.93190805371618
"ENSG00000133055",2.93172193253325
"ENSG00000204920",2.93076514135533
"ENSG00000275553",2.93075451027128
"ENSG00000197506",2.92976718780321
"ENSG00000130522",2.929366137487
"ENSG00000185070",2.9289045695931
"ENSG00000255053",2.92820146333975
"ENSG00000229794",2.92816370218351
"ENSG00000103723",2.92813542615957
"ENSG00000286248",2.92812015931668
"ENSG00000136531",2.92773352365047
"ENSG00000140937",2.92694191436607
"ENSG00000157335",2.92547456503427
"ENSG00000169327",2.92493520198938
"ENSG00000287933",2.92449821360156
"ENSG00000144857",2.92447787341805
"ENSG00000275464",2.92386635657549
"ENSG00000177181",2.92377928328817
"ENSG00000173320",2.92338514847082
"ENSG00000268854",2.92315286716282
"ENSG00000204688",2.92313011829319
"ENSG00000196866",2.92296838919817
"ENSG00000107562",2.9221576101888
"ENSG00000215533",2.92197684650191
"ENSG00000228318",2.9210606692709
"ENSG00000233639",2.92096462481009
"ENSG00000224582",2.92023186227668
"ENSG00000237720",2.91972505432868
"ENSG00000259984",2.91962827213921
"ENSG00000078295",2.91942008067205
"ENSG00000237836",2.91814003259221
"ENSG00000172324",2.91761147131179
"ENSG00000177694",2.91572499498938
"ENSG00000196436",2.91555912918211
"ENSG00000107317",2.91167843757142
"ENSG00000287867",2.91150049168247
"ENSG00000277693",2.91123791570809
"ENSG00000286717",2.91113189541678
"ENSG00000115267",2.91042401570577
"ENSG00000230825",2.90777709666386
"ENSG00000211895",2.90764887615758
"ENSG00000108244",2.90711212234344
"ENSG00000283247",2.90693939260393
"ENSG00000117228",2.90666004105587
"ENSG00000160200",2.90599083671504
"ENSG00000233030",2.90520512554878
"ENSG00000119547",2.90378891070965
"ENSG00000239961",2.90272073568352
"ENSG00000165092",2.90113552471347
"ENSG00000268388",2.89977464016431
"ENSG00000278890",2.89892083062518
"ENSG00000260440",2.89877185864219
"ENSG00000205592",2.8986634568165
"ENSG00000256039",2.89774715897865
"ENSG00000121933",2.89749833095969
"ENSG00000036530",2.89679724147188
"ENSG00000225231",2.89543811705896
"ENSG00000225670",2.89423144880486
"ENSG00000172014",2.8939637543349
"ENSG00000272512",2.89236682544756
"ENSG00000204176",2.89213369579477
"ENSG00000123243",2.89169350822247
"ENSG00000100867",2.89134992738075
"ENSG00000166086",2.89081400951845
"ENSG00000145362",2.88967414459941
"ENSG00000279905",2.88886829173329
"ENSG00000183778",2.88867583239985
"ENSG00000280660",2.8879150249013
"ENSG00000179639",2.88719539806443
"ENSG00000229358",2.88664712330606
"ENSG00000127241",2.88597342931296
"ENSG00000272491",2.88578066496389
"ENSG00000232599",2.88514272974193
"ENSG00000285734",2.88508962489634
"ENSG00000241956",2.88414592244374
"ENSG00000277128",2.88345101589708
"ENSG00000227487",2.88332026179569
"ENSG00000197635",2.88259141833312
"ENSG00000225746",2.88247380926488
"ENSG00000233117",2.88224824443058
"ENSG00000269113",2.88217405195917
"ENSG00000146267",2.88183864844902
"ENSG00000280061",2.88035762951547
"ENSG00000247809",2.88029861222157
"ENSG00000132561",2.87917002837008
"ENSG00000135063",2.87876182227874
"ENSG00000111291",2.87820144574944
"ENSG00000257129",2.87804037854919
"ENSG00000166920",2.8779848401673
"ENSG00000184809",2.8769341698488
"ENSG00000175161",2.87693303995724
"ENSG00000083857",2.87692978469887
"ENSG00000245526",2.87680922965331
"ENSG00000250072",2.87543446016645
"ENSG00000145626",2.87409307978813
"ENSG00000260861",2.87320646348057
"ENSG00000280180",2.87313675989021
"ENSG00000259361",2.87306733687841
"ENSG00000254785",2.872493883928
"ENSG00000230583",2.87139315096724
"ENSG00000106078",2.87055599879899
"ENSG00000156687",2.87019142329866
"ENSG00000156414",2.87016766994903
"ENSG00000179978",2.86988609048179
"ENSG00000147206",2.86955380899635
"ENSG00000279440",2.8694442506132
"ENSG00000285608",2.86919673652388
"ENSG00000245384",2.86870889555018
"ENSG00000100626",2.86861870971602
"ENSG00000145864",2.86856114817856
"ENSG00000211747",2.86850077307157
"ENSG00000163737",2.86835124745175
"ENSG00000109272",2.8671647159494
"ENSG00000218819",2.86689275753998
"ENSG00000242082",2.86670121090773
"ENSG00000286502",2.86524869393961
"ENSG00000204001",2.86515516673417
"ENSG00000183090",2.86449460312148
"ENSG00000284732",2.86434840396494
"ENSG00000234497",2.8641452915261
"ENSG00000184933",2.86384300777346
"ENSG00000090104",2.86334860287779
"ENSG00000152402",2.86304738268018
"ENSG00000280073",2.86290182436686
"ENSG00000072041",2.85921785784105
"ENSG00000150394",2.85844070511771
"ENSG00000139767",2.85818086302693
"ENSG00000285006",2.85597535731134
"ENSG00000116147",2.85565533094835
"ENSG00000267469",2.85544368743225
"ENSG00000280341",2.8548092722198
"ENSG00000183775",2.85373508478125
"ENSG00000287771",2.85322460514885
"ENSG00000235142",2.85244823596967
"ENSG00000116299",2.85198769477013
"ENSG00000163873",2.85113773327046
"ENSG00000122641",2.85055699436819
"ENSG00000280222",2.85013735971821
"ENSG00000168907",2.84969724721123
"ENSG00000279942",2.84969649373581
"ENSG00000283033",2.84959532204697
"ENSG00000075429",2.84955452261292
"ENSG00000108231",2.84950913281573
"ENSG00000261177",2.84872392838928
"ENSG00000287856",2.84828572222242
"ENSG00000122863",2.84808002545387
"ENSG00000240632",2.84774834624144
"ENSG00000241111",2.84696376988441
"ENSG00000283515",2.84608943095058
"ENSG00000279790",2.84558366637737
"ENSG00000185942",2.84526061340138
"ENSG00000148053",2.84462018879432
"ENSG00000183454",2.84459784105363
"ENSG00000287119",2.84404773373186
"ENSG00000260372",2.84388526077309
"ENSG00000155495",2.84379492201903
"ENSG00000214651",2.84068679235896
"ENSG00000125740",2.84062784856947
"ENSG00000139973",2.84056024711985
"ENSG00000205333",2.83976486767653
"ENSG00000260254",2.83905720282578
"ENSG00000172061",2.83891801325438
"ENSG00000161103",2.83871519998142
"ENSG00000258465",2.83849258609891
"ENSG00000135424",2.83831873911912
"ENSG00000280177",2.83688182140813
"ENSG00000132669",2.83644140743171
"ENSG00000287177",2.83576893621253
"ENSG00000233593",2.83565664937118
"ENSG00000256646",2.83488411355983
"ENSG00000225630",2.83483071437457
"ENSG00000124490",2.83468399080945
"ENSG00000185053",2.83434941229999
"ENSG00000272636",2.83433619132372
"ENSG00000279071",2.83423026840474
"ENSG00000261732",2.833028910349
"ENSG00000285578",2.83297518289003
"ENSG00000211592",2.83255834457661
"ENSG00000227007",2.83208142683168
"ENSG00000213228",2.83171216669663
"ENSG00000234389",2.83020990620209
"ENSG00000236032",2.82985888398337
"ENSG00000078401",2.8295189229281
"ENSG00000138135",2.82941552091791
"ENSG00000110900",2.82878535082072
"ENSG00000211632",2.82871927391614
"ENSG00000213413",2.828246056755
"ENSG00000253553",2.82695085895581
"ENSG00000117560",2.8258832980745
"ENSG00000286217",2.82547776884258
"ENSG00000189127",2.82151518587894
"ENSG00000109158",2.82094493659221
"ENSG00000133083",2.82072839885254
"ENSG00000142694",2.82043734464872
"ENSG00000279419",2.82034168785915
"ENSG00000214975",2.82006347370267
"ENSG00000150471",2.81908227949869
"ENSG00000283528",2.81898023312203
"ENSG00000280309",2.81812988607406
"ENSG00000083307",2.81798175426567
"ENSG00000174804",2.81752741471991
"ENSG00000238002",2.81703885673204
"ENSG00000262160",2.81683555495496
"ENSG00000237799",2.81669746008863
"ENSG00000261400",2.81657199844842
"ENSG00000148344",2.81646350447029
"ENSG00000242512",2.81628798943356
"ENSG00000078549",2.81611847548768
"ENSG00000276289",2.81553387254925
"ENSG00000203930",2.81496359638878
"ENSG00000197322",2.81492986331405
"ENSG00000280091",2.81459465626167
"ENSG00000174136",2.81413872320129
"ENSG00000139970",2.81398061462193
"ENSG00000287243",2.81354536456509
"ENSG00000101680",2.81343690328189
"ENSG00000196350",2.81341775708474
"ENSG00000279042",2.81219983723758
"ENSG00000257060",2.81197846434593
"ENSG00000271454",2.81112654658862
"ENSG00000170500",2.81081324947533
"ENSG00000135454",2.81006062560363
"ENSG00000227128",2.80973563854866
"ENSG00000113594",2.80687409535541
"ENSG00000153820",2.80677136970212
"ENSG00000204362",2.80667870090057
"ENSG00000273507",2.80576554131771
"ENSG00000268658",2.80564667075651
"ENSG00000261807",2.80544262794736
"ENSG00000232044",2.80477307011069
"ENSG00000157542",2.80364772922336
"ENSG00000102245",2.80300405601254
"ENSG00000233670",2.80201307323374
"ENSG00000125148",2.80155272613583
"ENSG00000168398",2.80121831403619
"ENSG00000261402",2.80104229578126
"ENSG00000206356",2.80100673731247
"ENSG00000261738",2.80010367819842
"ENSG00000250198",2.80007076167146
"ENSG00000136535",2.79988978970303
"ENSG00000240403",2.79956643284606
"ENSG00000142661",2.7991713894431
"ENSG00000287609",2.79913361510869
"ENSG00000255804",2.7988664969164
"ENSG00000105974",2.79844180452014
"ENSG00000117114",2.7982473158479
"ENSG00000268170",2.7978500619188
"ENSG00000155886",2.7973672996881
"ENSG00000254092",2.79678054719545
"ENSG00000162409",2.79663907004072
"ENSG00000169902",2.79652128938558
"ENSG00000259234",2.79389843599158
"ENSG00000105948",2.79381097229906
"ENSG00000237222",2.79239578360681
"ENSG00000277758",2.79219656829396
"ENSG00000224819",2.79214758607289
"ENSG00000151743",2.7920444413471
"ENSG00000259268",2.79127686393539
"ENSG00000182021",2.79108436373305
"ENSG00000255136",2.7903481999931
"ENSG00000244040",2.78974465403662
"ENSG00000162771",2.78910038269429
"ENSG00000204929",2.78868236379232
"ENSG00000260072",2.7884782844024
"ENSG00000227906",2.78840258843117
"ENSG00000112333",2.78818760657116
"ENSG00000254656",2.7879898826004
"ENSG00000184156",2.78713847169029
"ENSG00000286428",2.78693090841256
"ENSG00000215475",2.78675125753129
"ENSG00000286169",2.78565577314151
"ENSG00000239511",2.78429407976932
"ENSG00000160683",2.78397288995357
"ENSG00000141431",2.78359614467777
"ENSG00000231649",2.78317274049837
"ENSG00000217275",2.78225013468337
"ENSG00000158714",2.78146970854369
"ENSG00000166073",2.78143794111968
"ENSG00000253797",2.78114922855993
"ENSG00000236172",2.78070289949665
"ENSG00000186960",2.7801020012392
"ENSG00000257711",2.77925510430564
"ENSG00000279364",2.77919237484813
"ENSG00000211746",2.77900514516994
"ENSG00000152822",2.77770806901484
"ENSG00000163519",2.77766268498844
"ENSG00000236304",2.77713290250443
"ENSG00000149452",2.77691220392968
"ENSG00000262619",2.77675056637944
"ENSG00000177409",2.77649563074354
"ENSG00000226741",2.77605707934141
"ENSG00000279674",2.77603445000153
"ENSG00000226705",2.77562437828517
"ENSG00000253123",2.77498541280245
"ENSG00000269578",2.77424916222606
"ENSG00000282939",2.77418060919367
"ENSG00000270332",2.7740164166506
"ENSG00000091656",2.77335369126893
"ENSG00000287197",2.77321554308467
"ENSG00000284430",2.77301883591473
"ENSG00000224924",2.77263377988641
"ENSG00000220256",2.77215035337065
"ENSG00000184500",2.77075418855024
"ENSG00000273962",2.77074853636981
"ENSG00000133019",2.76996218339875
"ENSG00000286232",2.76990126494015
"ENSG00000121207",2.76961274733071
"ENSG00000258162",2.76930702661767
"ENSG00000007038",2.76914070316409
"ENSG00000106571",2.76879884974212
"ENSG00000280650",2.76763146881681
"ENSG00000288043",2.76751814699918
"ENSG00000082175",2.76748428486509
"ENSG00000286859",2.7668452250587
"ENSG00000230423",2.76614756925826
"ENSG00000255087",2.76612812178816
"ENSG00000267128",2.76592549112838
"ENSG00000177511",2.76528509398492
"ENSG00000184937",2.76509082096131
"ENSG00000259623",2.76475042904502
"ENSG00000258354",2.7645906328706
"ENSG00000162620",2.76409792468557
"ENSG00000285920",2.76386912723252
"ENSG00000287514",2.76368281728137
"ENSG00000214128",2.76355858321956
"ENSG00000223552",2.76342477851421
"ENSG00000108018",2.76318011641195
"ENSG00000280425",2.76262937838847
"ENSG00000186094",2.76252480361078
"ENSG00000112246",2.76229686676324
"ENSG00000231915",2.7620011955863
"ENSG00000221970",2.76036536539318
"ENSG00000279652",2.75916512154709
"ENSG00000225371",2.75913368978549
"ENSG00000115457",2.7588880828247
"ENSG00000274422",2.75854892011027
"ENSG00000288632",2.7580624737026
"ENSG00000167332",2.75780510412432
"ENSG00000262094",2.75775469916429
"ENSG00000167080",2.75722514433718
"ENSG00000255408",2.75682578082599
"ENSG00000254746",2.75653778382052
"ENSG00000232416",2.75648547127905
"ENSG00000261786",2.75631534310602
"ENSG00000273275",2.7562651215766
"ENSG00000265203",2.75609392160722
"ENSG00000251143",2.75533917249826
"ENSG00000259495",2.75514226537802
"ENSG00000256988",2.75450900559894
"ENSG00000237988",2.7544071068868
"ENSG00000283415",2.75192483494465
"ENSG00000284906",2.75167149687089
"ENSG00000251372",2.75161297297557
"ENSG00000215808",2.75097935790294
"ENSG00000102287",2.74994158571381
"ENSG00000141338",2.749921075486
"ENSG00000234948",2.74901776831158
"ENSG00000196341",2.74843940802909
"ENSG00000163092",2.74782066952292
"ENSG00000206579",2.74756593991338
"ENSG00000281692",2.74724544068761
"ENSG00000151388",2.74658296997568
"ENSG00000276368",2.74630515814718
"ENSG00000184350",2.74618571624951
"ENSG00000084674",2.74544317282741
"ENSG00000284196",2.74505665514585
"ENSG00000197410",2.74394654732625
"ENSG00000173114",2.74334724803144
"ENSG00000176495",2.74319040834133
"ENSG00000166106",2.74313789352972
"ENSG00000253656",2.74236520757971
"ENSG00000164105",2.7416875997253
"ENSG00000279588",2.74134939658328
"ENSG00000169704",2.74083273245532
"ENSG00000102452",2.74033907281102
"ENSG00000260071",2.7400930901999
"ENSG00000117226",2.7394463097771
"ENSG00000105792",2.73941773119823
"ENSG00000211654",2.73931439764137
"ENSG00000172733",2.73886443106531
"ENSG00000166206",2.73881298431598
"ENSG00000250111",2.73835307597568
"ENSG00000184545",2.7379982941269
"ENSG00000154736",2.73798343460312
"ENSG00000279484",2.73779427158219
"ENSG00000253661",2.73721848505138
"ENSG00000237807",2.73677618755901
"ENSG00000103449",2.73617119441805
"ENSG00000268861",2.73590087563484
"ENSG00000234118",2.73538899146703
"ENSG00000146648",2.73504485048727
"ENSG00000227706",2.73456440494015
"ENSG00000254449",2.73446635910943
"ENSG00000255346",2.73409478827717
"ENSG00000286021",2.73290239660923
"ENSG00000255092",2.732829190541
"ENSG00000135702",2.73278057565401
"ENSG00000233363",2.73266843683606
"ENSG00000259341",2.73259980886386
"ENSG00000279834",2.73238549305338
"ENSG00000285639",2.73206545706477
"ENSG00000286934",2.73195404414874
"ENSG00000110427",2.73134078998954
"ENSG00000162069",2.73122906234922
"ENSG00000151892",2.73099193492379
"ENSG00000285940",2.73031186564183
"ENSG00000263620",2.72963864544975
"ENSG00000157554",2.72908914099436
"ENSG00000120457",2.72855263319918
"ENSG00000226476",2.72808416018515
"ENSG00000277399",2.72793488257419
"ENSG00000185666",2.72772879798772
"ENSG00000185294",2.72758096808548
"ENSG00000177354",2.72708010373644
"ENSG00000166573",2.72665292994798
"ENSG00000168314",2.72653330200712
"ENSG00000250986",2.72487009043481
"ENSG00000227115",2.72424723543216
"ENSG00000275793",2.72415580329596
"ENSG00000140297",2.72386670689053
"ENSG00000067840",2.72378810585756
"ENSG00000228358",2.72295969496113
"ENSG00000229847",2.72270394125581
"ENSG00000129757",2.72264822699915
"ENSG00000038945",2.7226028380498
"ENSG00000170153",2.72186285553933
"ENSG00000279945",2.72181576064123
"ENSG00000198842",2.72134681725917
"ENSG00000198203",2.72058305054785
"ENSG00000140538",2.72026687735801
"ENSG00000244694",2.71977189946332
"ENSG00000152760",2.71941027039575
"ENSG00000113327",2.71915150976808
"ENSG00000285108",2.71880393084325
"ENSG00000256654",2.71848060309451
"ENSG00000154478",2.7180898269687
"ENSG00000285634",2.71781130583413
"ENSG00000264204",2.71727630142866
"ENSG00000233237",2.71726918060564
"ENSG00000287007",2.71713529574596
"ENSG00000228818",2.71635491403411
"ENSG00000183908",2.71622071890733
"ENSG00000287272",2.71566565529659
"ENSG00000163285",2.71536157035992
"ENSG00000261115",2.71534634148046
"ENSG00000204099",2.71480774970173
"ENSG00000226674",2.71456310288938
"ENSG00000106714",2.71455256009913
"ENSG00000227233",2.71368046102043
"ENSG00000266527",2.71291471065124
"ENSG00000236666",2.71257141707002
"ENSG00000084453",2.71200639066194
"ENSG00000231192",2.71189985610782
"ENSG00000186472",2.71153878298951
"ENSG00000166391",2.71149047428025
"ENSG00000287516",2.71137314212159
"ENSG00000203499",2.71091847158158
"ENSG00000253816",2.71065432089681
"ENSG00000230725",2.70999692114078
"ENSG00000281732",2.70952054503627
"ENSG00000279320",2.70922919398689
"ENSG00000271013",2.70887123994494
"ENSG00000170790",2.70885948827632
"ENSG00000111816",2.70826196534794
"ENSG00000227766",2.70824741409109
"ENSG00000274933",2.70821542664744
"ENSG00000101825",2.70813635717557
"ENSG00000224404",2.70809496797498
"ENSG00000230461",2.70786947239514
"ENSG00000177614",2.7078521363242
"ENSG00000253304",2.70758909295739
"ENSG00000100320",2.70724993764706
"ENSG00000105048",2.70615030449259
"ENSG00000204959",2.70589880042913
"ENSG00000228412",2.70506178612139
"ENSG00000135218",2.70503827300153
"ENSG00000283149",2.70456110393078
"ENSG00000157103",2.70455433210055
"ENSG00000165548",2.70436216576795
"ENSG00000138771",2.70422572952249
"ENSG00000251381",2.70409060911188
"ENSG00000183230",2.70400789570139
"ENSG00000177807",2.70379245111272
"ENSG00000226849",2.70353874346077
"ENSG00000228793",2.70305370766221
"ENSG00000213221",2.70292468905738
"ENSG00000138696",2.7027532865801
"ENSG00000233079",2.70248457706744
"ENSG00000284722",2.70136208358321
"ENSG00000279711",2.70134841964587
"ENSG00000225683",2.70042519462361
"ENSG00000170683",2.70018818338895
"ENSG00000229311",2.6998793110619
"ENSG00000182256",2.69972888628978
"ENSG00000066382",2.69965301595518
"ENSG00000263647",2.69956322994144
"ENSG00000288187",2.69924573605152
"ENSG00000157680",2.69901677442651
"ENSG00000185231",2.69897001985675
"ENSG00000101335",2.69874309474924
"ENSG00000234722",2.69829717874714
"ENSG00000180525",2.69751041191198
"ENSG00000140557",2.6972871102846
"ENSG00000275389",2.69695699020051
"ENSG00000176893",2.69598218371211
"ENSG00000138944",2.69596926830792
"ENSG00000287707",2.69512911454677
"ENSG00000168309",2.69508086546308
"ENSG00000275410",2.69499293753924
"ENSG00000196834",2.69455475559228
"ENSG00000285562",2.69445493779108
"ENSG00000205632",2.69442697371881
"ENSG00000284969",2.69438168926288
"ENSG00000205209",2.69409696613509
"ENSG00000274461",2.69396980499841
"ENSG00000260139",2.69281588813266
"ENSG00000183458",2.69251358715191
"ENSG00000230552",2.69244178865179
"ENSG00000177201",2.69208502177174
"ENSG00000154277",2.69200624277953
"ENSG00000248590",2.69172636074512
"ENSG00000211643",2.69164807189436
"ENSG00000277270",2.69152766473887
"ENSG00000162722",2.69135298878684
"ENSG00000175820",2.69135010749069
"ENSG00000079102",2.69128082809811
"ENSG00000286817",2.69109022691161
"ENSG00000172350",2.6910468908197
"ENSG00000197587",2.69101541938217
"ENSG00000264717",2.69054996700722
"ENSG00000102935",2.69041629293308
"ENSG00000233143",2.69031906638803
"ENSG00000172146",2.6900681218931
"ENSG00000181649",2.68969137496277
"ENSG00000088367",2.68928782489662
"ENSG00000204540",2.68916461973783
"ENSG00000171561",2.68914457415189
"ENSG00000148082",2.68910019188797
"ENSG00000251629",2.68837185521489
"ENSG00000247877",2.6880639842193
"ENSG00000110492",2.68786908061205
"ENSG00000164066",2.68754913630003
"ENSG00000168077",2.68714364609511
"ENSG00000279839",2.68700845748971
"ENSG00000287583",2.68670202018866
"ENSG00000196581",2.68597755704305
"ENSG00000187720",2.68583268543138
"ENSG00000229859",2.685506151431
"ENSG00000227110",2.68512722605238
"ENSG00000228065",2.68445575438477
"ENSG00000260788",2.68443979170073
"ENSG00000251400",2.68442700788008
"ENSG00000254154",2.68427787304764
"ENSG00000267559",2.68395230678182
"ENSG00000100968",2.68388831971309
"ENSG00000285591",2.68323688643744
"ENSG00000113578",2.68317267500808
"ENSG00000230658",2.68316225351932
"ENSG00000137766",2.68300083268891
"ENSG00000259380",2.68284243378373
"ENSG00000119283",2.68282262795866
"ENSG00000206187",2.68266481570796
"ENSG00000267075",2.68203436562378
"ENSG00000213853",2.68139471517435
"ENSG00000251408",2.68139459074622
"ENSG00000145934",2.68075037258665
"ENSG00000233858",2.68037213447575
"ENSG00000237401",2.67967680451319
"ENSG00000280152",2.67949983595564
"ENSG00000118473",2.67945518890796
"ENSG00000144810",2.67930681981221
"ENSG00000143185",2.67922164799156
"ENSG00000172216",2.67826953808073
"ENSG00000248522",2.67760507227195
"ENSG00000019169",2.67756720207227
"ENSG00000235824",2.67728189994466
"ENSG00000274317",2.67704700139604
"ENSG00000260328",2.67680234775854
"ENSG00000221957",2.67665717668212
"ENSG00000224057",2.6765106881633
"ENSG00000174403",2.67640811553102
"ENSG00000124216",2.67623116085799
"ENSG00000275620",2.67592867497011
"ENSG00000122574",2.67581050679331
"ENSG00000274775",2.67509984647558
"ENSG00000233928",2.67500531019938
"ENSG00000278318",2.67483353647915
"ENSG00000254701",2.67471366984001
"ENSG00000231013",2.67462892699103
"ENSG00000130226",2.67392827850139
"ENSG00000285887",2.67386728558829
"ENSG00000109832",2.67356978321258
"ENSG00000274286",2.67355182943764
"ENSG00000276462",2.6734861896197
"ENSG00000234899",2.67335945477037
"ENSG00000166265",2.67332700135894
"ENSG00000259370",2.67303540587989
"ENSG00000259921",2.67237182066014
"ENSG00000274628",2.67236162545452
"ENSG00000197702",2.67190342260182
"ENSG00000188282",2.67157099374896
"ENSG00000233183",2.67132566239128
"ENSG00000177992",2.67120923076972
"ENSG00000273976",2.67075733797566
"ENSG00000178722",2.67058046433644
"ENSG00000257607",2.67031134269966
"ENSG00000267391",2.67018282298429
"ENSG00000183747",2.67009626336285
"ENSG00000236908",2.66991684674399
"ENSG00000203690",2.6695196040977
"ENSG00000184330",2.66883007752684
"ENSG00000179270",2.66819089584207
"ENSG00000234429",2.66817516525643
"ENSG00000144642",2.66766358847235
"ENSG00000215604",2.66765532229403
"ENSG00000273372",2.66754235555799
"ENSG00000254452",2.66744595328685
"ENSG00000234571",2.66735282331843
"ENSG00000168367",2.66733663151437
"ENSG00000159450",2.6669687363966
"ENSG00000121904",2.66695302004099
"ENSG00000187847",2.66663280944822
"ENSG00000285779",2.66657195511831
"ENSG00000235370",2.66621698325263
"ENSG00000183876",2.66618429393102
"ENSG00000232190",2.66594056690439
"ENSG00000182168",2.66557811979418
"ENSG00000125498",2.66522999777638
"ENSG00000259522",2.66487011451952
"ENSG00000273295",2.66485262004116
"ENSG00000285769",2.66432663657448
"ENSG00000212807",2.66311213112964
"ENSG00000115461",2.66306455555333
"ENSG00000223459",2.66305878285205
"ENSG00000249238",2.6623823424741
"ENSG00000205363",2.66199198547704
"ENSG00000229689",2.66198205809441
"ENSG00000233718",2.66113049084596
"ENSG00000283486",2.66052703732808
"ENSG00000179023",2.66034685812853
"ENSG00000205837",2.6601854174465
"ENSG00000253819",2.65986253244431
"ENSG00000198488",2.65962300662946
"ENSG00000086696",2.65961163259275
"ENSG00000123358",2.65956713612748
"ENSG00000176798",2.65952278279238
"ENSG00000286710",2.65931380845255
"ENSG00000274944",2.65921604820669
"ENSG00000281778",2.65909745916615
"ENSG00000164627",2.65871172854822
"ENSG00000237187",2.65866929550416
"ENSG00000260271",2.65852740859154
"ENSG00000157851",2.65816259770024
"ENSG00000120875",2.65777186809256
"ENSG00000179344",2.65740295315179
"ENSG00000271787",2.65690125331025
"ENSG00000149256",2.65670354195594
"ENSG00000242852",2.65661300994217
"ENSG00000255248",2.65640180816067
"ENSG00000184185",2.65618604327262
"ENSG00000254681",2.6557376374723
"ENSG00000250696",2.65545922957762
"ENSG00000083067",2.65491243387291
"ENSG00000260604",2.65484625744655
"ENSG00000165152",2.65469274457985
"ENSG00000154165",2.65463886977961
"ENSG00000134201",2.65462742769299
"ENSG00000280639",2.65452951857909
"ENSG00000159173",2.65426500240389
"ENSG00000253767",2.6538667877762
"ENSG00000188162",2.65383375466592
"ENSG00000183779",2.65349791534275
"ENSG00000288630",2.65347932094178
"ENSG00000279249",2.6532599564753
"ENSG00000144057",2.65297682592524
"ENSG00000264985",2.65284760303857
"ENSG00000261172",2.65271631284008
"ENSG00000203757",2.65211022615441
"ENSG00000130368",2.65187600484894
"ENSG00000174944",2.6518369436481
"ENSG00000276422",2.65182889868859
"ENSG00000233123",2.65148416074605
"ENSG00000050030",2.65144168199236
"ENSG00000263571",2.65112978735027
"ENSG00000152092",2.65101554537742
"ENSG00000138162",2.6507912247697
"ENSG00000279245",2.6501872768587
"ENSG00000036828",2.65003443863604
"ENSG00000183246",2.64996116145429
"ENSG00000204967",2.64990754520231
"ENSG00000214553",2.64904660026566
"ENSG00000250770",2.64900415245188
"ENSG00000168061",2.64883208970607
"ENSG00000136944",2.6487221956765
"ENSG00000276107",2.64853957135092
"ENSG00000204388",2.64799890494515
"ENSG00000184408",2.64726790529968
"ENSG00000259362",2.6468965812717
"ENSG00000274553",2.64680782273105
"ENSG00000229349",2.64651256023754
"ENSG00000238217",2.64638259465275
"ENSG00000163792",2.64635507734896
"ENSG00000157330",2.64623526380788
"ENSG00000185518",2.64622993640188
"ENSG00000178146",2.64571237109206
"ENSG00000149633",2.64506355920262
"ENSG00000285517",2.64499808150984
"ENSG00000181785",2.64481178939447
"ENSG00000226668",2.64462369836004
"ENSG00000260551",2.64457907465306
"ENSG00000285633",2.6444438278087
"ENSG00000287713",2.64443412574647
"ENSG00000169213",2.64393621054759
"ENSG00000287318",2.6437209885542
"ENSG00000145147",2.64336725035388
"ENSG00000178031",2.64335804839924
"ENSG00000137960",2.64335164138595
"ENSG00000237390",2.64334474067121
"ENSG00000280424",2.64121391634879
"ENSG00000174914",2.64079127276116
"ENSG00000094661",2.64048009231719
"ENSG00000198797",2.64042226784614
"ENSG00000236507",2.64017187078638
"ENSG00000237125",2.63941395659925
"ENSG00000279907",2.63939822918816
"ENSG00000114805",2.63871719672483
"ENSG00000286295",2.63847920482148
"ENSG00000164742",2.63841191048878
"ENSG00000128849",2.63840368190933
"ENSG00000224025",2.63800386507964
"ENSG00000255540",2.63719269141011
"ENSG00000176771",2.63717010825378
"ENSG00000227733",2.63692248582071
"ENSG00000286215",2.6365414064689
"ENSG00000258757",2.63618127083336
"ENSG00000236056",2.63519935959196
"ENSG00000170955",2.6350407849644
"ENSG00000198049",2.6349314961843
"ENSG00000223764",2.63485982315829
"ENSG00000287469",2.63383520571191
"ENSG00000164270",2.63382664485051
"ENSG00000237781",2.63377550691243
"ENSG00000113361",2.63375684639232
