Factor,GO_ID,P_value,FDR
Factor4,GO:0010629,0.283300802494796,0.396621123492715
Factor4,GO:0098609,0.293556816145805,0.405191098342097
Factor4,GO:0006629,0.303253140394427,0.412761218870193
Factor4,GO:0006955,0.317145780273181,0.425757348859886
Factor4,GO:0008284,0.328671959754595,0.435268271026356
Factor4,GO:0071805,0.336968089597117,0.4403049704069
Factor4,GO:0055085,0.367440578905807,0.47380495701012
Factor4,GO:0006813,0.385086576152208,0.490110187830083
Factor4,GO:0006874,0.437860267552485,0.550132131027481
Factor4,GO:0010468,0.476232364022827,0.590769261699204
Factor4,GO:0001822,0.483843042979236,0.592707727649565
Factor4,GO:0070374,0.510715985472384,0.617903291065353
Factor4,GO:0001525,0.545026022283348,0.651372563216684
Factor4,GO:0006631,0.558193559729947,0.65907191389801
Factor4,GO:0007565,0.593427258285308,0.684186721317179
Factor4,GO:0050821,0.593226192320193,0.684186721317179
Factor4,GO:0006325,0.661014839326754,0.753249468070022
Factor4,GO:0006958,0.71044250371086,0.80026856739844
Factor4,GO:0016055,0.723219794165902,0.805403861684754
Factor4,GO:0016477,0.751654924812572,0.827664973389124
Factor4,GO:0007420,0.774416423370487,0.833986917475909
Factor4,GO:0030154,0.767657439696956,0.833986917475909
Factor4,GO:0045892,0.832950741548088,0.887273615996876
Factor4,GO:0030198,0.860271488491591,0.906522643786838
Factor4,GO:0035556,0.9267131992651,0.966147803489147
Factor4,GO:0050853,0.941590658194044,0.971325100031751
Factor4,GO:0007169,0.978049452669332,0.978049452669332
Factor4,GO:0051897,0.967695917539261,0.978049452669332
Factor4,GO:0090090,0.972880266169809,0.978049452669332
Factor5,GO:0002250,3.77988457708114e-104,3.70428688553952e-102
Factor5,GO:0002376,9.68919096916515e-94,4.74770357489092e-92
Factor5,GO:0006955,1.07985486715974e-71,3.5275258993885e-70
Factor5,GO:0016064,1.72470430613327e-29,4.2255255500265e-28
Factor5,GO:0050853,6.57138029769293e-15,1.28799053834781e-13
Factor5,GO:0019731,4.07289397012866e-11,6.65239348454348e-10
Factor5,GO:0045087,5.08475672592263e-11,7.11865941629168e-10
Factor5,GO:0006954,3.95989578597409e-06,4.85087233781827e-05
Factor5,GO:0007166,5.45639015643188e-06,5.94140261478138e-05
Factor5,GO:0032496,6.43766516969524e-06,6.30891186630134e-05
Factor5,GO:0007608,1.81207596938081e-05,0.000161439495453927
Factor5,GO:0050911,2.41272772474599e-05,0.000197039430854256
Factor5,GO:0006958,8.91692201849563e-05,0.000672198736778901
Factor5,GO:0071222,0.000113653749014681,0.00079557624310277
Factor5,GO:0071356,0.000286765701287952,0.00187353591508129
Factor5,GO:0043123,0.000563376196363556,0.00345067920272678
Factor5,GO:0006631,0.00141518061419705,0.00815810001125357
Factor5,GO:0061844,0.0031511667409774,0.0171563522564325
Factor5,GO:0043066,0.00337155504463267,0.0173901260196843
Factor5,GO:0007186,0.00435476099705035,0.0200814444368826
Factor5,GO:0034220,0.00433181705649234,0.0200814444368826
Factor5,GO:0042127,0.00485717554406339,0.0200814444368826
Factor5,GO:0043065,0.00480438366601429,0.0200814444368826
Factor5,GO:0071347,0.00491790476005289,0.0200814444368826
Factor5,GO:0006935,0.00529494370142959,0.020756179309604
Factor5,GO:0006952,0.00587429109896393,0.0216415093017806
Factor5,GO:0030335,0.00596245664436812,0.0216415093017806
Factor5,GO:0032760,0.00826329837148836,0.0279693365272645
Factor5,GO:0051607,0.0082766404009252,0.0279693365272645
Factor5,GO:0042742,0.0118797174342773,0.0388070769519725
Factor5,GO:0140374,0.0126048062144057,0.0398474519036051
Factor5,GO:0008284,0.0139989375995311,0.0428717463985641
Factor5,GO:0010628,0.0144594111672521,0.042940069526991
Factor5,GO:0050829,0.0174551912080131,0.0503120217172144
Factor5,GO:0006811,0.0199844381082027,0.0559564267029677
Factor5,GO:0007204,0.0211224276189038,0.0570456087575973
Factor5,GO:0019221,0.0215376277962357,0.0570456087575973
Factor5,GO:0007283,0.0224343145215495,0.0578569163976803
Factor5,GO:0007189,0.0285573882847394,0.0672775629877263
Factor5,GO:0045071,0.0288332412804541,0.0672775629877263
Factor5,GO:0050729,0.0284955411672533,0.0672775629877263
Factor5,GO:1902476,0.0287523099198426,0.0672775629877263
Factor5,GO:0009410,0.0347804394964852,0.0792670481547803
Factor5,GO:0006357,0.0388313342282572,0.0827276250949827
Factor5,GO:0006915,0.0384091413720654,0.0827276250949827
Factor5,GO:0031640,0.0379640618234345,0.0827276250949827
Factor5,GO:0007156,0.041193004039877,0.0858917956576159
Factor5,GO:0009615,0.0448470282964097,0.0915626827718365
Factor5,GO:0035725,0.0473091648852148,0.0946183297704296
Factor5,GO:0001525,0.052120267331816,0.100453884245981
Factor5,GO:0006821,0.0543271006636427,0.100453884245981
Factor5,GO:0007160,0.0540049403870307,0.100453884245981
Factor5,GO:0071456,0.0542613804633572,0.100453884245981
Factor5,GO:0010629,0.0576455843001687,0.102713950207573
Factor5,GO:0051897,0.0567901256141715,0.102713950207573
Factor5,GO:0007268,0.0675623914064038,0.118234184961207
Factor5,GO:0060078,0.0793182695268324,0.136371761642624
Factor5,GO:0006355,0.102092720109429,0.169577738486848
Factor5,GO:0055085,0.10046905571859,0.169577738486848
Factor5,GO:0098609,0.117440906541082,0.191820147350434
Factor5,GO:0000122,0.13580668290765,0.218181228277864
Factor5,GO:0019722,0.141551648378901,0.223728712993579
Factor5,GO:0045892,0.143825601210158,0.223728712993579
Factor5,GO:0005975,0.149539858287185,0.227365770163004
Factor5,GO:0071805,0.150803827148931,0.227365770163004
Factor5,GO:0006813,0.156686858341162,0.232656244203544
Factor5,GO:0006508,0.168426190839173,0.244668855151135
Factor5,GO:0007267,0.174763467965096,0.244668855151135
Factor5,GO:0030154,0.173849218378202,0.244668855151135
Factor5,GO:0070098,0.173203876586457,0.244668855151135
Factor5,GO:0007399,0.178289289836019,0.246089442308871
Factor5,GO:0008285,0.189633138732021,0.258111772163029
Factor5,GO:0007411,0.212018823582057,0.284628009740296
Factor5,GO:0071345,0.218020019187439,0.288729214599581
Factor5,GO:0030182,0.245624850798767,0.320949805043722
Factor5,GO:0007169,0.268404466695639,0.346100496528587
Factor5,GO:0043410,0.283235146966479,0.360481096139155
Factor5,GO:0007165,0.293464275555934,0.368711525698482
Factor5,GO:0007420,0.379791638353902,0.471133931122561
Factor5,GO:0006325,0.396982218366664,0.486303217499163
Factor5,GO:0010468,0.438196500593641,0.530163667384899
Factor5,GO:0045893,0.462265010125809,0.552463060882064
Factor5,GO:0007154,0.483616912449063,0.571017559277207
Factor5,GO:0007155,0.490427327064236,0.572165214908276
Factor5,GO:0006874,0.512274584888151,0.583754759523707
Factor5,GO:0007565,0.50707011153755,0.583754759523707
Factor5,GO:0006869,0.518801484091957,0.584397074034619
Factor5,GO:0035556,0.599593731640286,0.667729382963045
Factor5,GO:0001822,0.608111221711076,0.669605614917814
Factor5,GO:0016477,0.6154827460217,0.670192323445852
Factor5,GO:0045944,0.625431678054908,0.673541807136055
Factor5,GO:0090090,0.696418219647516,0.741836799189745
Factor5,GO:0070374,0.720129534457375,0.758846176094868
Factor5,GO:0048821,0.760438533112314,0.792797619627732
Factor5,GO:0016055,0.879502454698813,0.897825422505038
Factor5,GO:0050821,0.87522972455038,0.897825422505038
Factor5,GO:0006629,0.917330170846217,0.926787182916797
Factor5,GO:0030198,0.961326948610892,0.961326948610892
Factor6,GO:0071222,7.18171644044879e-09,7.03808211163981e-07
Factor6,GO:0042742,3.47093687642891e-05,0.00170075906945017
Factor6,GO:0009410,6.25721057359228e-05,0.00175164728315066
Factor6,GO:0042127,7.14958074755372e-05,0.00175164728315066
Factor6,GO:0071347,0.000218964762896546,0.0042917093527723
Factor6,GO:0032496,0.000836295519516194,0.0136594934854312
Factor6,GO:0031640,0.0016453119910731,0.0191510220948279
Factor6,GO:0045087,0.00175876733523929,0.0191510220948279
Factor6,GO:0045944,0.00157509907962919,0.0191510220948279
Factor6,GO:0019731,0.00246401229009247,0.0241473204429062
Factor6,GO:0007267,0.00429813883276762,0.0351014671342689
Factor6,GO:0050829,0.00425072567144858,0.0351014671342689
Factor6,GO:0006954,0.00782975052138273,0.0590242731611929
Factor6,GO:0032760,0.00907130317674269,0.0592658474213856
Factor6,GO:0071356,0.00874205236898483,0.0592658474213856
Factor6,GO:0071456,0.0225031075871559,0.13783153397133
Factor6,GO:0030198,0.0258481196878698,0.149006807612426
Factor6,GO:0061844,0.0320659466992251,0.174581265362448
Factor6,GO:0051607,0.0368844860360657,0.190246296396549
Factor6,GO:0007155,0.0442703870066342,0.207086433718814
Factor6,GO:0007608,0.0454971350386741,0.207086433718814
Factor6,GO:0098609,0.0464887912429992,0.207086433718814
Factor6,GO:0007156,0.0515716526235134,0.219740085091492
Factor6,GO:0050911,0.0576703219466096,0.235487147948656
Factor6,GO:0006955,0.0747371285673951,0.292969543984189
Factor6,GO:0002376,0.0950671969737381,0.293349305262098
Factor6,GO:0006508,0.0995626701067366,0.293349305262098
Factor6,GO:0006958,0.101774248764401,0.293349305262098
Factor6,GO:0007165,0.0986302934218002,0.293349305262098
Factor6,GO:0007166,0.0971464556883152,0.293349305262098
Factor6,GO:0007169,0.0795313973385556,0.293349305262098
Factor6,GO:0034220,0.0819846226043754,0.293349305262098
Factor6,GO:0043066,0.0955125304680931,0.293349305262098
Factor6,GO:0071345,0.101433894523754,0.293349305262098
Factor6,GO:0030182,0.105541549697731,0.295516339153646
Factor6,GO:0007565,0.109448882209093,0.297944179346976
Factor6,GO:0048821,0.113515277531044,0.300662086433575
Factor6,GO:0043410,0.167690280933819,0.432464408724059
Factor6,GO:0006631,0.179125851272018,0.438858335616445
Factor6,GO:0045892,0.178587869122232,0.438858335616445
Factor6,GO:0006629,0.199133223553689,0.475976973372231
Factor6,GO:0000122,0.213138771124493,0.48770644533086
Factor6,GO:0009615,0.217096264521497,0.48770644533086
Factor6,GO:0010628,0.218970240760794,0.48770644533086
Factor6,GO:0006325,0.238300756824802,0.503568242577977
Factor6,GO:0006357,0.241507218379234,0.503568242577977
Factor6,GO:0006935,0.240580332508415,0.503568242577977
Factor6,GO:0006821,0.312059554317267,0.628107472628416
Factor6,GO:0007154,0.314053736314208,0.628107472628416
Factor6,GO:0005975,0.394165151171122,0.62858016130948
Factor6,GO:0006355,0.349463540383555,0.62858016130948
Factor6,GO:0006952,0.365037717316511,0.62858016130948
Factor6,GO:0007189,0.376077035206914,0.62858016130948
Factor6,GO:0007399,0.375014376470807,0.62858016130948
Factor6,GO:0010468,0.322680358774068,0.62858016130948
Factor6,GO:0016477,0.368788461202661,0.62858016130948
Factor6,GO:0019722,0.397673163277426,0.62858016130948
Factor6,GO:0035556,0.375589024648655,0.62858016130948
Factor6,GO:0043123,0.387845680254951,0.62858016130948
Factor6,GO:0045071,0.385450345737846,0.62858016130948
Factor6,GO:0050853,0.365469251902859,0.62858016130948
Factor6,GO:1902476,0.343397097316462,0.62858016130948
Factor6,GO:0001525,0.437649080325133,0.631656760289777
Factor6,GO:0006869,0.420830268563181,0.631656760289777
Factor6,GO:0008284,0.431647745756186,0.631656760289777
Factor6,GO:0035725,0.42766134574275,0.631656760289777
Factor6,GO:0050729,0.438292445915356,0.631656760289777
Factor6,GO:0140374,0.418614341714746,0.631656760289777
Factor6,GO:0007411,0.471312306847961,0.666927123393213
Factor6,GO:0070374,0.476376516709438,0.666927123393213
Factor6,GO:0043065,0.500438895474994,0.681152941063186
Factor6,GO:0050821,0.494368575469188,0.681152941063186
Factor6,GO:0016064,0.511592233462706,0.686795053141715
Factor6,GO:0006915,0.518712919199164,0.686944136236731
Factor6,GO:0007283,0.532180530820882,0.695382560272619
Factor6,GO:0055085,0.558982342679202,0.720793020823181
Factor6,GO:0001822,0.574918189696209,0.722333110131135
Factor6,GO:0030154,0.571628400668216,0.722333110131135
Factor6,GO:0006811,0.6162543495584,0.759884325377956
Factor6,GO:0006874,0.620313735002413,0.759884325377956
Factor6,GO:0007420,0.635504207533399,0.767666772822348
Factor6,GO:0016055,0.642333422157475,0.767666772822348
Factor6,GO:0002250,0.666288668375578,0.786702283142248
Factor6,GO:0010629,0.696388298130393,0.805717879834958
Factor6,GO:0045893,0.698836936591545,0.805717879834958
Factor6,GO:0007268,0.750674122766888,0.846302647829186
Factor6,GO:0071805,0.751309493481012,0.846302647829186
Factor6,GO:0051897,0.763541548602881,0.85030763367139
Factor6,GO:0019221,0.781976446249871,0.851485463694304
Factor6,GO:0030335,0.775804537280547,0.851485463694304
Factor6,GO:0007204,0.863978698523881,0.930438598410334
Factor6,GO:0060078,0.886333562498175,0.944137925269795
Factor6,GO:0006813,0.962422208945982,0.968102894607398
Factor6,GO:0007160,0.960063879197515,0.968102894607398
Factor6,GO:0007186,0.952893956804947,0.968102894607398
Factor6,GO:0008285,0.946473909352993,0.968102894607398
Factor6,GO:0070098,0.954496841928147,0.968102894607398
Factor6,GO:0090090,0.968102894607398,0.968102894607398
Factor7,GO:0002250,9.52558565181923e-321,9.33507393878285e-319
Factor7,GO:0002376,2.04742312142326e-221,1.0032373294974e-219
Factor7,GO:0006955,8.86298814029254e-148,2.89524279249556e-146
Factor7,GO:0016064,6.57457016503486e-135,1.61076969043354e-133
Factor7,GO:0050853,3.9199231241126e-37,7.6830493232607e-36
Factor7,GO:0019731,3.63762725544456e-18,5.94145785055945e-17
Factor7,GO:0006958,2.41900059645496e-15,3.38660083503694e-14
Factor7,GO:0007608,0.00905308098116619,0.0991553636057842
Factor7,GO:0050911,0.00910610482093937,0.0991553636057842
Factor7,GO:0007186,0.01123241189923,0.110077636612454
Factor7,GO:0007165,0.0207039861996456,0.184453695233206
Factor7,GO:0034220,0.0280812582690922,0.229330275864253
Factor7,GO:0006811,0.0311717827856151,0.234987285614637
Factor7,GO:0042127,0.0399838006756896,0.279886604729827
Factor7,GO:0007399,0.0545698320085573,0.356522902455907
Factor7,GO:0007411,0.079764889062136,0.488559945505583
Factor7,GO:0007283,0.0866575142058703,0.499555081892664
Factor7,GO:0007268,0.100749560565627,0.548525385301749
Factor7,GO:0006813,0.130106943813283,0.582534598188552
Factor7,GO:0007155,0.129406650800335,0.582534598188552
Factor7,GO:0007189,0.130773073062736,0.582534598188552
Factor7,GO:0071805,0.119813654732235,0.582534598188552
Factor7,GO:0042742,0.176583809708936,0.70464362142214
Factor7,GO:0055085,0.166837256369259,0.70464362142214
Factor7,GO:1902476,0.179756025872995,0.70464362142214
Factor7,GO:0005975,0.20550149893556,0.774561150251898
Factor7,GO:0007156,0.213399500579605,0.774561150251898
Factor7,GO:0006357,0.243096981656875,0.780010051488937
Factor7,GO:0006508,0.244504777998855,0.780010051488937
Factor7,GO:0007166,0.234533922129267,0.780010051488937
Factor7,GO:0030154,0.246737873430174,0.780010051488937
Factor7,GO:0006821,0.266177467208959,0.79046641777206
Factor7,GO:0060078,0.260453898838942,0.79046641777206
Factor7,GO:0030335,0.285213985736191,0.808719845433493
Factor7,GO:0045087,0.288828516226247,0.808719845433493
Factor7,GO:0006869,0.320386004174583,0.84858995700295
Factor7,GO:0045893,0.311753652933967,0.84858995700295
Factor7,GO:0006325,0.467199242938275,0.851963098248849
Factor7,GO:0006355,0.379530585684144,0.851963098248849
Factor7,GO:0007154,0.503149605034005,0.851963098248849
Factor7,GO:0007169,0.34154964768775,0.851963098248849
Factor7,GO:0008284,0.530576547288212,0.851963098248849
Factor7,GO:0009410,0.513776088726097,0.851963098248849
Factor7,GO:0010628,0.45720894408611,0.851963098248849
Factor7,GO:0010629,0.339789216298165,0.851963098248849
Factor7,GO:0016055,0.515630881953143,0.851963098248849
Factor7,GO:0016477,0.504295775278071,0.851963098248849
Factor7,GO:0030198,0.426523163221629,0.851963098248849
Factor7,GO:0031640,0.538997062157435,0.851963098248849
Factor7,GO:0032760,0.524069491901614,0.851963098248849
Factor7,GO:0035556,0.43147933104887,0.851963098248849
Factor7,GO:0035725,0.467938665936159,0.851963098248849
Factor7,GO:0043123,0.447488217390721,0.851963098248849
Factor7,GO:0045892,0.368684090032302,0.851963098248849
Factor7,GO:0045944,0.513737391967858,0.851963098248849
Factor7,GO:0050729,0.500793631345103,0.851963098248849
Factor7,GO:0050821,0.497075123334935,0.851963098248849
Factor7,GO:0050829,0.459194115686985,0.851963098248849
Factor7,GO:0070098,0.503633626673268,0.851963098248849
Factor7,GO:0071347,0.532344952803421,0.851963098248849
Factor7,GO:0071456,0.437477079451405,0.851963098248849
Factor7,GO:0090090,0.526042312754046,0.851963098248849
Factor7,GO:0006631,0.550508461086122,0.856346495022856
Factor7,GO:0001525,0.701569853486219,0.892907086255188
Factor7,GO:0001822,0.619831763118279,0.892907086255188
Factor7,GO:0006629,0.676649273494333,0.892907086255188
Factor7,GO:0006874,0.642359705804588,0.892907086255188
Factor7,GO:0006954,0.646244303972427,0.892907086255188
Factor7,GO:0007204,0.694351604731855,0.892907086255188
Factor7,GO:0007267,0.690022587527334,0.892907086255188
Factor7,GO:0007420,0.687973415379277,0.892907086255188
Factor7,GO:0008285,0.599036397116591,0.892907086255188
Factor7,GO:0019722,0.616533124986328,0.892907086255188
Factor7,GO:0030182,0.591805668183045,0.892907086255188
Factor7,GO:0043410,0.686081460816711,0.892907086255188
Factor7,GO:0071222,0.659363289506078,0.892907086255188
Factor7,GO:0071345,0.614899480246234,0.892907086255188
Factor7,GO:0006935,0.729331874680806,0.893908962368793
Factor7,GO:0006952,0.754927200294781,0.893908962368793
Factor7,GO:0007565,0.745187794401706,0.893908962368793
Factor7,GO:0010468,0.775329202054566,0.893908962368793
Factor7,GO:0043066,0.758019890925432,0.893908962368793
Factor7,GO:0045071,0.712496481268697,0.893908962368793
Factor7,GO:0051607,0.734167952232429,0.893908962368793
Factor7,GO:0140374,0.767217360368925,0.893908962368793
Factor7,GO:0009615,0.831532668689938,0.928438774858296
Factor7,GO:0032496,0.834616280024463,0.928438774858296
Factor7,GO:0061844,0.832368360492408,0.928438774858296
Factor7,GO:0098609,0.843173989412126,0.928438774858296
Factor7,GO:0070374,0.857259737159237,0.933460602684503
Factor7,GO:0051897,0.882828100453221,0.950737954334238
Factor7,GO:0000122,0.965631920065144,0.994330252175632
Factor7,GO:0006915,0.935322814594109,0.994330252175632
Factor7,GO:0007160,0.992874990611309,0.994330252175632
Factor7,GO:0019221,0.964234114104273,0.994330252175632
Factor7,GO:0043065,0.959517636068076,0.994330252175632
Factor7,GO:0048821,0.994330252175632,0.994330252175632
Factor7,GO:0071356,0.981025766796548,0.994330252175632
Factor8,GO:0006954,5.33058564189013e-06,0.000261198696452617
Factor8,GO:0050853,2.6690168210729e-06,0.000261198696452617
Factor8,GO:0019731,5.26455196211951e-05,0.00171975364095904
Factor8,GO:0016064,0.000917453835873503,0.0224776189789008
Factor8,GO:0061844,0.0013259727200142,0.0259890653122783
Factor8,GO:0032760,0.00293912852488662,0.0480057659064815
Factor8,GO:0002250,0.00404233819446447,0.0495186428821897
Factor8,GO:0071347,0.00391165021028514,0.0495186428821897
Factor8,GO:0002376,0.00615630247269407,0.056785205358317
Factor8,GO:0007399,0.00637384958103559,0.056785205358317
Factor8,GO:0031640,0.00631693933512997,0.056785205358317
Factor8,GO:0006955,0.00773510401231792,0.0631700161005964
Factor8,GO:0006631,0.0114196999088262,0.0860869685434593
Factor8,GO:0006869,0.0154965640457113,0.108475948319979
Factor8,GO:0032496,0.0175023387643157,0.114348613260196
Factor8,GO:0071222,0.0198064857293133,0.121314725092044
Factor8,GO:0071356,0.0238855847445895,0.137693370880575
Factor8,GO:0050829,0.0293833655184295,0.159976101155894
Factor8,GO:0006935,0.0373652638827539,0.192726097921573
Factor8,GO:0006357,0.0505401937618612,0.203562952626187
Factor8,GO:0006813,0.0519293246495375,0.203562952626187
Factor8,GO:0006958,0.0484890389573832,0.203562952626187
Factor8,GO:0030182,0.0496406910362711,0.203562952626187
Factor8,GO:0071345,0.0516342155943177,0.203562952626187
Factor8,GO:0071456,0.0436041549374593,0.203562952626187
Factor8,GO:0035725,0.0648925098780206,0.244594844924847
Factor8,GO:0045944,0.067664868917871,0.24559841310931
Factor8,GO:0006508,0.0762818856470636,0.249187493113741
Factor8,GO:0006952,0.0738053390879804,0.249187493113741
Factor8,GO:0007283,0.0756675219323723,0.249187493113741
Factor8,GO:0000122,0.104477809712664,0.325512822341431
Factor8,GO:0005975,0.106289901172712,0.325512822341431
Factor8,GO:0007204,0.136746014742132,0.394150277786146
Factor8,GO:0071805,0.134310867786443,0.394150277786146
Factor8,GO:0042742,0.141890922960328,0.397294584288918
Factor8,GO:0045087,0.1501646723118,0.408781607959901
Factor8,GO:0007608,0.171965866469602,0.455477159838405
Factor8,GO:0007165,0.208014974228057,0.489043983627633
Factor8,GO:0008285,0.207613711817796,0.489043983627633
Factor8,GO:0016477,0.201069495711389,0.489043983627633
Factor8,GO:0019722,0.214580523428451,0.489043983627633
Factor8,GO:0034220,0.210588203322772,0.489043983627633
Factor8,GO:0050911,0.214282690894573,0.489043983627633
Factor8,GO:0008284,0.228779233651646,0.509553747678666
Factor8,GO:0070374,0.243600996332612,0.530508836457688
Factor8,GO:0090090,0.251293441265759,0.535364287914008
Factor8,GO:0051897,0.269176314385143,0.56126125127115
Factor8,GO:0010629,0.28452797261791,0.57334254339168
Factor8,GO:0030335,0.28667127169584,0.57334254339168
Factor8,GO:0006915,0.324714083605683,0.582618658058287
Factor8,GO:0007267,0.315603281592854,0.582618658058287
Factor8,GO:0007268,0.32421562585994,0.582618658058287
Factor8,GO:0009615,0.303995422042463,0.582618658058287
Factor8,GO:0043066,0.326979859114345,0.582618658058287
Factor8,GO:0045071,0.313895849495421,0.582618658058287
Factor8,GO:0006629,0.360060480545737,0.603239872402801
Factor8,GO:0007155,0.3553269509562,0.603239872402801
Factor8,GO:0035556,0.348061740257958,0.603239872402801
Factor8,GO:0043410,0.366028665303036,0.603239872402801
Factor8,GO:0140374,0.369330534124164,0.603239872402801
Factor8,GO:0006355,0.447602816643294,0.719099607066276
Factor8,GO:0006325,0.46520151055702,0.735318516686903
Factor8,GO:0007169,0.482695267964375,0.73912712907045
Factor8,GO:0050821,0.478774926018521,0.73912712907045
Factor8,GO:0007166,0.512470420971641,0.754819217017103
Factor8,GO:0007189,0.518615748334003,0.754819217017103
Factor8,GO:0010628,0.518537575678425,0.754819217017103
Factor8,GO:0043123,0.523752109766969,0.754819217017103
Factor8,GO:0006811,0.594585127058484,0.757342194873174
Factor8,GO:0006821,0.589468246485402,0.757342194873174
Factor8,GO:0006874,0.601227075107347,0.757342194873174
Factor8,GO:0007154,0.610510544846742,0.757342194873174
Factor8,GO:0007156,0.605327205886377,0.757342194873174
Factor8,GO:0007420,0.569056011274814,0.757342194873174
Factor8,GO:0016055,0.602156451997112,0.757342194873174
Factor8,GO:0042127,0.560738202316635,0.757342194873174
Factor8,GO:0051607,0.585539369817597,0.757342194873174
Factor8,GO:0070098,0.597291323899202,0.757342194873174
Factor8,GO:1902476,0.56984220147594,0.757342194873174
Factor8,GO:0048821,0.623453865524327,0.7637309852673
Factor8,GO:0019221,0.647356558414367,0.777839119579122
Factor8,GO:0060078,0.65084497760702,0.777839119579122
Factor8,GO:0030198,0.680730210309053,0.803753742292617
Factor8,GO:0007186,0.704430006587346,0.821835007685237
Factor8,GO:0007565,0.723884596731621,0.82489174976394
Factor8,GO:0045892,0.717985779099225,0.82489174976394
Factor8,GO:0045893,0.753751151378222,0.839404691307566
Factor8,GO:0098609,0.746087465687881,0.839404691307566
Factor8,GO:0001822,0.829621067520605,0.903365162411325
Factor8,GO:0055085,0.8232149133767,0.903365162411325
Factor8,GO:0030154,0.849063983574487,0.914376597695601
Factor8,GO:0043065,0.872175696907209,0.929056720618549
Factor8,GO:0007160,0.900786133384028,0.929232011280366
Factor8,GO:0010468,0.897692511641577,0.929232011280366
Factor8,GO:0050729,0.884036636177667,0.929232011280366
Factor8,GO:0001525,0.926067437139955,0.938452069846356
Factor8,GO:0009410,0.928876028317312,0.938452069846356
Factor8,GO:0007411,0.963962667393087,0.963962667393087
Factor9,GO:0051607,5.29649731242288e-37,5.19056736617443e-35
Factor9,GO:0009615,2.59457279088548e-26,8.47560445022589e-25
Factor9,GO:0045087,1.79586183576295e-26,8.47560445022589e-25
Factor9,GO:0140374,1.14001836381473e-23,2.79304499134609e-22
Factor9,GO:0002376,1.16957884235997e-19,2.29237453102554e-18
Factor9,GO:0045071,2.71691675717403e-19,4.43763070338425e-18
Factor9,GO:0042742,2.62282547120369e-10,3.67195565968516e-09
Factor9,GO:0048821,1.48577367573705e-09,1.82007275277789e-08
Factor9,GO:0071222,6.16380204042299e-09,6.71169555512726e-08
Factor9,GO:0006955,4.48460937330104e-08,4.39491718583502e-07
Factor9,GO:0006952,2.98675872220208e-07,2.66093049796185e-06
Factor9,GO:0007166,2.93586901942588e-06,2.39762636586447e-05
Factor9,GO:0002250,5.29279303032994e-06,3.98995166901796e-05
Factor9,GO:0006954,7.88196508320706e-06,5.51737555824494e-05
Factor9,GO:0071345,1.23303848117653e-05,8.05585141035331e-05
Factor9,GO:0061844,1.745751274192e-05,0.00010692726554426
Factor9,GO:0032760,1.91414570271609e-05,0.000110344869921281
Factor9,GO:0007608,2.74510039155295e-05,0.000141589388616942
Factor9,GO:0050911,2.65440396703331e-05,0.000141589388616942
Factor9,GO:0006935,0.000153599011672399,0.000752635157194757
Factor9,GO:0032496,0.000191214525944092,0.000892334454405763
Factor9,GO:0006915,0.000404853860005143,0.0017250294904567
Factor9,GO:0031640,0.000404190145992598,0.0017250294904567
Factor9,GO:0019221,0.000438529186313158,0.00179066084411206
Factor9,GO:0071356,0.000659226999673183,0.00258416983871888
Factor9,GO:0071347,0.000732904311354403,0.0027624854812589
Factor9,GO:0007186,0.00103656346373521,0.00376234146096485
Factor9,GO:0030335,0.00325230897339992,0.0113830814068997
Factor9,GO:0043066,0.00350149637007504,0.0118326429057708
Factor9,GO:0010628,0.00411284702197249,0.0134353002717768
Factor9,GO:0042127,0.0150348419709752,0.0475295004243733
Factor9,GO:0016064,0.0179120977480957,0.0548557993535431
Factor9,GO:0050829,0.021061944935135,0.0625475940497949
Factor9,GO:0006631,0.0274958641302086,0.0792527848458954
Factor9,GO:0070098,0.0317999417033727,0.0890398367694435
Factor9,GO:0007169,0.0372297869877011,0.10134775346652
Factor9,GO:0019731,0.0392126090338032,0.103860423927371
Factor9,GO:0034220,0.0454951625215283,0.117329629660784
Factor9,GO:0000122,0.0519161000892223,0.118320414156832
Factor9,GO:0006508,0.0502606853128238,0.118320414156832
Factor9,GO:0007204,0.0513153293972557,0.118320414156832
Factor9,GO:0007268,0.049338980724464,0.118320414156832
Factor9,GO:0016477,0.0513276249769377,0.118320414156832
Factor9,GO:0001525,0.0680919496403544,0.151659342380789
Factor9,GO:0007155,0.0826792742688812,0.180057086185564
Factor9,GO:0050729,0.0846350712590153,0.180309499638772
Factor9,GO:0007156,0.0974815287927867,0.203259357908364
Factor9,GO:0008285,0.0998302654538677,0.203820125301646
Factor9,GO:0007411,0.102682257134861,0.205364514269723
Factor9,GO:0006811,0.106249553190412,0.208249124253208
Factor9,GO:0043065,0.133368279257931,0.256276301319162
Factor9,GO:0007160,0.139965708600689,0.263781527747453
Factor9,GO:0060078,0.145550728151299,0.269131535072213
Factor9,GO:0005975,0.160822281827564,0.291862659612987
Factor9,GO:0007189,0.168476455681741,0.300194411942011
Factor9,GO:0043123,0.174287715772184,0.30410302773524
Factor9,GO:1902476,0.176876250825599,0.30410302773524
Factor9,GO:0035725,0.188368915142646,0.318278511792748
Factor9,GO:0001822,0.248822775401922,0.393300515957877
Factor9,GO:0007283,0.247381068092825,0.393300515957877
Factor9,GO:0035556,0.247905368333354,0.393300515957877
Factor9,GO:0045893,0.247379109671036,0.393300515957877
