"pathway","pval","padj","log2err","ES","NES","size"
"GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY",0.00499013548331463,0.119768211616954,0.407017918923954,0.71275099508439,1.72166056251323,11
"GOBP_NOTCH_SIGNALING_PATHWAY",0.00527698373960426,0.119768211616954,0.407017918923954,-0.525918374522354,-1.78593406009303,30
"GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",0.00556712483306952,0.119768211616954,0.407017918923954,0.578485056839676,1.72351835930616,23
"GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",0.0052407648611161,0.119768211616954,0.407017918923954,-0.43430231097082,-1.61367577147541,48
"GOBP_RESPONSE_TO_CALCIUM_ION",0.00529959523232973,0.119768211616954,0.407017918923954,0.710621844344331,1.71651756743348,11
"GOBP_RNA_SPLICING",0.005603680292134,0.119768211616954,0.407017918923954,0.640176823370152,1.72172669486481,16
"GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS",0.00523131255797274,0.119768211616954,0.407017918923954,0.482353496172969,1.66656029701231,49
"GOBP_SPROUTING_ANGIOGENESIS",0.0047698784884165,0.119768211616954,0.407017918923954,-0.469098899066256,-1.67769210395486,40
"GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT",0.00559498918419792,0.119768211616954,0.407017918923954,-0.720863577530407,-1.79468544272091,10
"GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS",0.0058102539035213,0.122357111615331,0.407017918923954,0.445342742039024,1.59892323468703,58
"GOBP_ATP_METABOLIC_PROCESS",0.00597203199103547,0.123139072084028,0.407017918923954,0.583135538809648,1.77899997312288,25
"GOBP_REGULATION_OF_AUTOPHAGY",0.00601936804880024,0.123139072084028,0.407017918923954,0.533380391423999,1.7091411537816,33
"GOBP_CELL_SUBSTRATE_ADHESION",0.00613552070782974,0.123747403572003,0.407017918923954,-0.37137070243343,-1.51904435639649,82
"GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY",0.00631823050446008,0.12494525006955,0.407017918923954,0.54652382236646,1.71835390373538,30
"GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS",0.0063694156809198,0.12494525006955,0.407017918923954,0.381842146976102,1.53723644250453,111
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",0.0066963454297665,0.129583333181427,0.407017918923954,0.543952884138608,1.70485294006038,29
"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION",0.00714600131556221,0.134645708998488,0.407017918923954,0.604202210282309,1.73145394625013,20
"GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS",0.00707993120050934,0.134645708998488,0.407017918923954,0.493557412544704,1.64478275678969,38
"GOBP_CELL_CELL_JUNCTION_ORGANIZATION",0.00734414079110944,0.136493169411724,0.407017918923954,-0.506591755938239,-1.70300801932587,29
"GOBP_INTERLEUKIN_12_PRODUCTION",0.00743468380873914,0.136493169411724,0.407017918923954,0.611861022951911,1.6943832934143,18
"GOBP_CHEMOKINE_PRODUCTION",0.00789592388399704,0.141337037523547,0.380730400722792,0.495782452598716,1.64190519663338,37
"GOBP_VACUOLE_ORGANIZATION",0.00789237259383229,0.141337037523547,0.380730400722792,0.627401235535854,1.70531907579161,17
"GOBP_RESPONSE_TO_TOXIC_SUBSTANCE",0.00801794649919158,0.141749375146202,0.380730400722792,0.468543348599302,1.58734391870334,43
"GOBP_NEURON_PROJECTION_EXTENSION",0.0082256289687847,0.143647569308533,0.380730400722792,-0.541849372290097,-1.76656721065534,24
"GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",0.00844471351759011,0.144352500035253,0.380730400722792,-0.512512949946866,-1.70736818093786,27
"GOBP_VASCULOGENESIS",0.00846760475067127,0.144352500035253,0.380730400722792,-0.561781868421933,-1.70514245022246,19
"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",0.00869173197715543,0.144727444084728,0.380730400722792,0.463791729550823,1.5993191585277,48
"GOBP_ASTROCYTE_ACTIVATION",0.00865925055087209,0.144727444084728,0.380730400722792,0.676439510389308,1.68223866732468,12
"GOBP_MACROAUTOPHAGY",0.00907606026185958,0.149389865459574,0.380730400722792,0.536266600644979,1.65143680218955,26
"GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.00928443356475754,0.151083055281054,0.380730400722792,0.567014783770631,1.72981960102676,25
"GOBP_EPITHELIAL_CELL_PROLIFERATION",0.00960630907222971,0.15116741309267,0.380730400722792,-0.335758743446994,-1.43070836647303,100
"GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST",0.00952986327495256,0.15116741309267,0.380730400722792,0.689853173797403,1.66635053678312,11
"GOBP_REGULATION_OF_VIRAL_PROCESS",0.00949555317420551,0.15116741309267,0.380730400722792,0.540946976087411,1.67786761023672,27
"GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE",0.00982399077349818,0.152912552039667,0.380730400722792,0.558417153824634,1.68430863449306,24
"GOBP_CARTILAGE_DEVELOPMENT",0.0108026654045666,0.153283785791398,0.380730400722792,-0.430339066038081,-1.55459429889468,43
"GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",0.0104244144007258,0.153283785791398,0.380730400722792,0.424368194300036,1.53074055395637,60
"GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS",0.0107079488353299,0.153283785791398,0.380730400722792,0.449831384823276,1.56009407389707,50
"GOBP_HEART_VALVE_MORPHOGENESIS",0.0111081336252137,0.153283785791398,0.380730400722792,-0.679636625887337,-1.7214632780322,11
"GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",0.0110339971555535,0.153283785791398,0.380730400722792,0.526081084243198,1.64481302517349,28
"GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS",0.00999694835753864,0.153283785791398,0.380730400722792,0.621295841798529,1.68872420186442,17
"GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE",0.011002822634117,0.153283785791398,0.380730400722792,0.42831644532642,1.54408582439964,59
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS",0.0106012976716333,0.153283785791398,0.380730400722792,0.530198569585663,1.66174427332128,29
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",0.0108991166569354,0.153283785791398,0.380730400722792,0.411462171480791,1.54126913490964,70
"GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION",0.0109719724153967,0.153283785791398,0.380730400722792,0.552090750594924,1.64488007668136,23
"GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.0112070861100123,0.153283785791398,0.380730400722792,0.680658568066691,1.6441408307517,11
"GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",0.0112393837347045,0.153283785791398,0.380730400722792,-0.348232845321678,-1.47396444878193,96
"GOBP_RESPONSE_TO_OXIDATIVE_STRESS",0.0108852352166531,0.153283785791398,0.380730400722792,0.414535450425939,1.56920876504967,74
"GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS",0.0115967101378316,0.156664989786555,0.380730400722792,0.623176046652769,1.65627873141877,15
"GOBP_ALCOHOL_METABOLIC_PROCESS",0.0118405289635267,0.157240341360826,0.380730400722792,0.471206990469336,1.58212231278583,40
"GOBP_AMINO_ACID_METABOLIC_PROCESS",0.0118830484448463,0.157240341360826,0.380730400722792,0.529666183090957,1.66535092550948,30
"GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT",0.0121544648593085,0.157240341360826,0.380730400722792,-0.515431874805977,-1.69241292927561,25
"GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM",0.0121883225496171,0.157240341360826,0.380730400722792,0.486121542174029,1.62637419035434,39
"GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT",0.012158143892354,0.157240341360826,0.380730400722792,-0.363557719701852,-1.46629321915753,72
"GOBP_ASTROCYTE_DEVELOPMENT",0.012630798267592,0.159665178290152,0.380730400722792,0.620283747001122,1.64859157074621,15
"GOBP_CARBOHYDRATE_CATABOLIC_PROCESS",0.0129039270742406,0.159665178290152,0.380730400722792,0.581972026549972,1.66774921512835,20
"GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",0.0129337714257385,0.159665178290152,0.380730400722792,-0.372080762321017,-1.48572065342094,70
"GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE",0.0128843129051629,0.159665178290152,0.380730400722792,0.674648965006984,1.62962454574388,11
"GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION",0.0127647972648017,0.159665178290152,0.380730400722792,0.52378598796361,1.64164600938975,29
"GOBP_RESPONSE_TO_TYPE_II_INTERFERON",0.0131095092808628,0.160451429830731,0.380730400722792,0.490759676901572,1.58560501792967,34
"GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN",0.0137832499982041,0.165116200602673,0.380730400722792,0.410890576736471,1.49330037903348,62
"GOBP_RESPONSE_TO_HEAT",0.013836553123129,0.165116200602673,0.380730400722792,0.53617752433152,1.58685708107692,22
"GOBP_SISTER_CHROMATID_SEGREGATION",0.0137645901288936,0.165116200602673,0.380730400722792,0.706783642927256,1.64284845775209,10
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS",0.0141080686567162,0.165596346855882,0.380730400722792,0.616516290518035,1.63857841623233,15
"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",0.0141067786951011,0.165596346855882,0.380730400722792,0.540151522553417,1.60930875382317,23
"GOBP_AMINO_ACID_CATABOLIC_PROCESS",0.0143564501471513,0.165793843634844,0.380730400722792,0.66726550012428,1.68904611936607,13
"GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS",0.0143052950724578,0.165793843634844,0.380730400722792,0.562970461903828,1.64123306290749,21
"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",0.0148648737419213,0.17029199358745,0.380730400722792,0.444279994849378,1.52899073885646,47
"GOBP_INTERLEUKIN_17_PRODUCTION",0.0152853288652523,0.172646931308508,0.380730400722792,0.660746212393996,1.64321097556497,12
"GOBP_ORGANIC_ACID_CATABOLIC_PROCESS",0.0153115644386735,0.172646931308508,0.380730400722792,0.505193997262504,1.60325003521218,31
"GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION",0.0154598087957681,0.172956610902656,0.380730400722792,-0.529305812736222,-1.6065698470855,19
"GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS",0.0158404613104757,0.175057640726771,0.352487857583619,0.571958907908108,1.63905475904778,20
"GOBP_AORTA_DEVELOPMENT",0.0168700799024402,0.175057640726771,0.352487857583619,-0.672487247350647,-1.67424615538264,10
"GOBP_AXON_EXTENSION",0.0162498124399842,0.175057640726771,0.352487857583619,-0.547975560315086,-1.69135453980029,20
"GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",0.0162895918106924,0.175057640726771,0.352487857583619,-0.470687003290483,-1.63429714069499,33
"GOBP_DETOXIFICATION",0.0166227120551833,0.175057640726771,0.352487857583619,0.534414522365448,1.59221613399765,23
"GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY",0.0162729608225249,0.175057640726771,0.352487857583619,0.453653955953236,1.5307564419343,41
"GOBP_LYMPHOCYTE_CHEMOTAXIS",0.0167994331818341,0.175057640726771,0.352487857583619,0.552138910658845,1.60965574006585,21
"GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT",0.0160611339452109,0.175057640726771,0.352487857583619,0.506676831888943,1.58414487349124,28
"GOBP_RESPONSE_TO_ALKALOID",0.0166784092074073,0.175057640726771,0.352487857583619,0.661916030029333,1.59886795312281,11
"GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION",0.0165934289486618,0.175057640726771,0.352487857583619,0.424070227912849,1.51769647216452,57
"GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.0176086317875701,0.180111147998574,0.352487857583619,-0.574836142546605,-1.68383525502106,17
"GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",0.0175840544904279,0.180111147998574,0.352487857583619,0.398421222601911,1.45548862895769,64
"GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.018014603858121,0.182956827835669,0.352487857583619,-0.486480340310193,-1.616502498881,28
"GOBP_L_AMINO_ACID_METABOLIC_PROCESS",0.0181970339693961,0.183508117212501,0.352487857583619,0.607156842618224,1.61370285405765,15
"GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY",0.0190780311574837,0.187121511078881,0.352487857583619,-0.482950823010561,-1.60618707601249,26
"GOBP_GLIAL_CELL_ACTIVATION",0.0190000278226875,0.187121511078881,0.352487857583619,0.514840742167035,1.59689330728917,27
"GOBP_PROTEIN_O_LINKED_GLYCOSYLATION",0.0188468575713195,0.187121511078881,0.352487857583619,0.652353758848185,1.62233976734657,12
"GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE",0.0189763127733151,0.187121511078881,0.352487857583619,0.529158445764794,1.57655636126534,23
"GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",0.0193793146118822,0.188741720685616,0.352487857583619,-0.571077727489183,-1.6728259406995,17
"GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.0200340373912106,0.188741720685616,0.352487857583619,0.649502853316097,1.61524984511508,12
"GOBP_COLLAGEN_METABOLIC_PROCESS",0.0198257430309529,0.188741720685616,0.352487857583619,-0.453719723913191,-1.56007053019835,32
"GOBP_MUSCLE_ORGAN_DEVELOPMENT",0.019859928238919,0.188741720685616,0.352487857583619,-0.478306995542875,-1.6242534885696,30
"GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY",0.0197727998874882,0.188741720685616,0.352487857583619,-0.635741153011321,-1.69795337378692,13
"GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS",0.0199439135980437,0.188741720685616,0.352487857583619,0.603061129648043,1.60281725869669,15
"GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY",0.0204405223268822,0.191312601124806,0.352487857583619,-0.58933439457282,-1.66047474761922,15
"GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",0.020597479004188,0.191529804766216,0.352487857583619,0.597859470438064,1.60791608264109,16
"GOBP_AORTIC_VALVE_MORPHOGENESIS",0.021732352767497,0.195941743096991,0.352487857583619,-0.660771657590155,-1.64507864151257,10
"GOBP_CELLULAR_RESPONSE_TO_VIRUS",0.0214312479787287,0.195941743096991,0.352487857583619,0.558528721863067,1.56402208441672,19
"GOBP_REGULATION_OF_NEURON_DIFFERENTIATION",0.0215802990559187,0.195941743096991,0.352487857583619,-0.483622223641658,-1.52853706494682,22
"GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE",0.0217561013634229,0.195941743096991,0.352487857583619,0.521986991506819,1.59245112338154,25
"GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE",0.0214312479787287,0.195941743096991,0.352487857583619,0.558664699055686,1.56440285504482,19
"GOBP_MONOSACCHARIDE_METABOLIC_PROCESS",0.0220541114738238,0.197384297690723,0.352487857583619,0.49181553768527,1.56079304660085,31
"GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING",0.0222730905839227,0.198105998237126,0.352487857583619,0.597873010850523,1.58902826461297,15
"GOBP_GLYCOPROTEIN_METABOLIC_PROCESS",0.0228114112020341,0.201641610131561,0.352487857583619,0.464461301711149,1.53334434867764,36
"GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.0234519357146415,0.202464343014469,0.352487857583619,0.496001952638827,1.55076944723351,28
"GOBP_PROTEIN_FOLDING",0.0230845985096211,0.202464343014469,0.352487857583619,0.467265524324683,1.53011691141253,35
"GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY",0.0238941857328528,0.202464343014469,0.352487857583619,0.560618827846836,1.5524819203132,18
"GOBP_SPINDLE_ORGANIZATION",0.023590022808608,0.202464343014469,0.352487857583619,0.643753896319415,1.55499705072477,11
"GOBP_STEROID_METABOLIC_PROCESS",0.023640073702183,0.202464343014469,0.352487857583619,0.44199127397265,1.49659620842886,42
"GOBP_TYPE_II_INTERFERON_PRODUCTION",0.0237883085018088,0.202464343014469,0.352487857583619,0.444117472662824,1.51091879619849,44
"GOBP_TYPE_I_INTERFERON_PRODUCTION",0.0234448933515513,0.202464343014469,0.352487857583619,0.553548632988432,1.55007657243606,19
"GOBP_NUCLEAR_CHROMOSOME_SEGREGATION",0.024189175680172,0.203758232788272,0.352487857583619,0.63779772877708,1.58614034928735,12
"GOBP_CARDIOCYTE_DIFFERENTIATION",0.0244094412337874,0.204259097756777,0.352487857583619,-0.579957865111478,-1.63405597665618,15
"GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT",0.0246836522397271,0.204259097756777,0.352487857583619,0.438585879914842,1.51534055437669,49
"GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.0248191920458654,0.204259097756777,0.352487857583619,-0.506826237874167,-1.5383389562098,19
"GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0.0247827677256667,0.204259097756777,0.352487857583619,0.63344487509157,1.57531522942001,12
"GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.0250783338116945,0.204690656587468,0.352487857583619,0.42772891378286,1.47496171855348,48
"GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS",0.0251575108654988,0.204690656587468,0.352487857583619,0.493510915185649,1.54298112149456,28
