"pathway","pval","padj","log2err","ES","NES","size"
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",0.663732394366197,0.884976525821596,0.0587185879555941,0.347623893234886,0.856676078209418,12
"REACTOME_APOPTOTIC_EXECUTION_PHASE",0.668934240362812,0.885775618574172,0.070619624712259,-0.340306942426017,-0.856321124355679,11
"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",0.672384219554031,0.885775618574172,0.0568864160475701,0.31040530572888,0.859434674546107,19
"REACTOME_RHO_GTPASE_CYCLE",0.704620462046205,0.922717271727173,0.0529129848430583,0.262509754642081,0.857227391125017,37
"REACTOME_BIOLOGICAL_OXIDATIONS",0.721854304635762,0.924544994944388,0.0519512476197082,0.275492043178966,0.832515772166838,26
"REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND",0.722826086956522,0.924544994944388,0.0560595875032335,0.338399546522769,0.793916476787711,10
"REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY",0.71830985915493,0.924544994944388,0.0550211117163117,0.329485902044005,0.811977242880794,12
"REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS",0.717081850533808,0.924544994944388,0.0555947097758869,0.32278911739753,0.829416121072652,14
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",0.749110320284697,0.936387900355872,0.0535669384770951,0.31237668178974,0.802661061848967,14
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES",0.742857142857143,0.936387900355872,0.0721797965581253,-0.235457464034063,-0.857314400611137,43
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM",0.745,0.936387900355872,0.070113215764256,-0.25942619394253,-0.827766936823221,25
"REACTOME_PEPTIDE_HORMONE_METABOLISM",0.74061433447099,0.936387900355872,0.0521630305460055,0.287048268125373,0.827221637450559,22
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION",0.756227758007117,0.939944105997547,0.0531298054705469,0.307643070223708,0.790497907851034,14
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY",0.779605263157895,0.963557066824364,0.0481183992657975,0.253500648702915,0.790121343085572,30
