"Protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Significant"
"OID20158",-0.683795922656575,2.24308328981723,-4.20956934108993,3.18761950689608e-05,0.000124117391699033,1.42539936859108,"Down",TRUE
"OID21505",-0.754648373266074,4.40113211488251,-4.18871283555539,3.48101051290374e-05,0.00013480661308779,1.34190442887286,"Down",TRUE
"OID21069",-0.846522917192093,3.31196318537859,-4.18651688852221,3.51335754984291e-05,0.000135691565911501,1.33313539663446,"Down",TRUE
"OID20415",-0.709331252627152,5.45128041775457,-4.15104730238569,4.07723924344586e-05,0.000156203079862845,1.19207705643468,"Down",TRUE
"OID21158",-0.743722168978557,3.74301775456919,-4.14847665643129,4.12129446406703e-05,0.000157468710939887,1.18189651416149,"Down",TRUE
"OID21450",-0.581253686422865,4.46753968668407,-4.0318849490206,6.67145808209898e-05,0.000246344020654249,0.726231912225857,"Down",TRUE
"OID20609",-0.547976851618324,4.22815874673629,-3.91586571233019,0.000106536214399964,0.000368620460962589,0.284661760516829,"Down",TRUE
"OID20646",-0.588133627574609,5.4808634464752,-3.88795688080976,0.000119032761796071,0.00040693257561384,0.180214867747668,"Down",TRUE
"OID21365",-0.637977604035305,1.33191148825065,-3.8775788360234,0.000124024124230564,0.000421977317917801,0.141551810771745,"Down",TRUE
"OID20110",-0.526673665405631,1.45643368146214,-3.83803496794302,0.000144917753185617,0.000484982363705496,-0.00489143405524839,"Down",TRUE
"OID21408",-0.68109824716267,3.55773028720627,-3.82969186555791,0.000149731946343904,0.000499027801118557,-0.0356110223503059,"Down",TRUE
"OID20984",-0.622401294661619,3.87969765013055,-3.82955340118134,0.000149813104744479,0.000499027801118557,-0.0361203306215492,"Down",TRUE
"OID20636",-0.529455039932741,2.03373028720627,-3.81026887362819,0.000161531594108026,0.000535565308539139,-0.106887203725901,"Down",TRUE
"OID21467",-0.55019566624632,6.81321488250653,-3.69230303777457,0.000254315981457891,0.000807594527785168,-0.532552837523992,"Down",TRUE
"OID20995",-0.507283522488437,5.3427454308094,-3.62370890109107,0.000329340931316713,0.00102533374913199,-0.774334079029316,"Down",TRUE
"OID21369",-0.528172038671709,3.68068276762402,-3.53570396944687,0.000456198689926303,0.00136382411695541,-1.07832891619293,"Down",TRUE
"OID20778",-0.906599319041611,7.7375498694517,-3.45967450335401,0.000601321828143911,0.00176445357785965,-1.33531691660276,"Down",TRUE
"OID21033",-0.517134762505253,4.00211070496084,-3.40543671458326,0.000730084835503198,0.00209496230910456,-1.51543871808023,"Down",TRUE
"OID20548",-0.52073745691467,2.47318146214099,-3.27521558348558,0.00115144190876234,0.00317646812282121,-1.93694210408727,"Down",TRUE
"OID20737",-0.500108373266075,5.23533368146214,-3.15610489774939,0.00172470347486234,0.00462401738382417,-2.30886574243042,"Down",TRUE
"OID20258",-0.556616242118536,4.14123394255875,-3.09547899243602,0.00210862826796352,0.00561122866837966,-2.4931480612153,"Down",TRUE
"OID20266",-0.556791050861707,3.67757806788512,-2.97140902082362,0.00315033388966204,0.00808227491620656,-2.85966515347759,"Down",TRUE
"OID20246",-0.751609768810417,5.77813394255875,-2.89851257280409,0.00396386123037936,0.00992006602138723,-3.06833238424285,"Down",TRUE
"OID20593",-0.581452198402684,2.66498929503916,-2.81470641605235,0.00513282763043045,0.0125926270421947,-3.30209518318523,"Down",TRUE
"OID20971",-0.502516153846153,3.56432010443864,-2.80535800079456,0.005280971581005,0.0128676832597536,-3.32776323322417,"Down",TRUE
"OID21402",-0.563632248844049,5.10794934725849,-2.34405571057353,0.0195828414866931,0.0405563485282383,-4.49191347982518,"Down",TRUE
