"Protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Significant"
"OID20490",-0.244248393808244,0.98102819843342,-3.47586767851937,0.00056959888813054,0.00233895635384638,-1.17197308570403,"NS",FALSE
"OID20589",0.492145371250558,3.58652375979112,3.47470441707274,0.000572020278311745,0.00234216899056586,-1.17590225008458,"NS",FALSE
"OID20565",-0.313151936730468,2.67404647519582,-3.46361853992117,0.00059531154750806,0.00243057200396862,-1.21295717271493,"NS",FALSE
"OID21115",0.400890866194412,2.67227963446475,3.4509965109183,0.000622967239645902,0.00253623984459827,-1.25507957025014,"NS",FALSE
"OID21178",0.186746085170145,0.34973498694517,3.44383263752789,0.000639124236249836,0.00259462651591198,-1.27884603025934,"NS",FALSE
"OID20663",0.296841750074986,3.99023759791123,3.44028759020994,0.000647290068003017,0.00262033288151929,-1.29061906468731,"NS",FALSE
"OID21108",-0.247662447918054,2.46633550913838,-3.43480794433703,0.000660102211925915,0.00266464988938456,-1.3087925141579,"NS",FALSE
"OID20506",0.265807759496773,2.32909634464752,3.43334397645964,0.000663567364466419,0.00267109229245778,-1.31364572682264,"NS",FALSE
"OID21049",0.378552246104358,4.75547467362924,3.43229090144783,0.000666107053310439,0.00267378364938376,-1.31717464960128,"NS",FALSE
"OID20231",-0.277950256176883,3.06235874673629,-3.42599633154392,0.000681207409600045,0.00272673778240466,-1.33796473285016,"NS",FALSE
"OID21139",-0.194176052311199,2.85907650130548,-3.4240445364756,0.00068594912547692,0.00273804832487855,-1.34439877234607,"NS",FALSE
"OID20701",0.278345474168755,3.75521540469974,3.41741498876754,0.000702363080489535,0.00279575722011016,-1.36630511022743,"NS",FALSE
"OID20704",0.530630999410487,5.16337180156658,3.41059077995387,0.000719680099260324,0.00285673017178612,-1.38885121194137,"Up",TRUE
"OID20352",0.298003404519103,2.12296710182768,3.40864678503301,0.000724639697949656,0.00286844910905833,-1.39522131003294,"NS",FALSE
"OID21041",0.368062358160524,3.53920704960835,3.40616223043193,0.000731074712184443,0.00288592752406511,-1.40340606881223,"NS",FALSE
"OID20272",0.373177329771435,4.80457806788512,3.40465513196764,0.000734996675742663,0.00289341666566464,-1.40836101975612,"NS",FALSE
"OID20902",0.276516961119434,1.42471148825065,3.38396373802806,0.000790860979020461,0.00310036174561997,-1.47617735786135,"NS",FALSE
"OID21098",-0.246719487281019,2.92913603133159,-3.38357490799679,0.000791904854549536,0.00310036174561997,-1.47740997320488,"NS",FALSE
"OID21452",0.237358239735516,0.283673890339426,3.37366720851725,0.000820117738163839,0.00320204439299488,-1.50978469825148,"NS",FALSE
"OID20642",-0.470402989612932,4.08598877284595,-3.3589255786996,0.000863777090399851,0.00336331733564411,-1.55774408674576,"NS",FALSE
"OID21156",0.555416917180507,7.06517571801567,3.35719015172015,0.00086905444956658,0.00336610288530362,-1.56337510764259,"Up",TRUE
"OID20202",-0.266535326683395,2.93921958224543,-3.35711980688944,0.000869203614189668,0.00336610288530362,-1.56355066326045,"NS",FALSE
"OID21368",-0.378585467122514,5.07247467362924,-3.3549279284742,0.000875959042759086,0.00338309587054793,-1.57069552709026,"NS",FALSE
"OID21120",-0.275031109389907,2.62144725848564,-3.34465291150166,0.000908013278259567,0.00349744198014265,-1.60392215927745,"NS",FALSE
"OID20233",-0.450628153789163,5.34278668407311,-3.34052434416953,0.000921285012266086,0.00353902226486085,-1.61731204503867,"NS",FALSE
"OID21414",0.419887853802565,4.32120600522193,3.33281856062618,0.000946409399168436,0.00362578828796701,-1.64216551374934,"NS",FALSE
"OID21146",-0.176836407276443,1.14061644908616,-3.32427961310933,0.000974902344031691,0.00372496109524408,-1.66957787435704,"NS",FALSE
"OID21321",-0.364265572635399,0.775616971279373,-3.32021974792416,0.000988864089791172,0.00376823142483089,-1.68268406980418,"NS",FALSE
"OID21519",0.457099720954893,2.08111566579634,3.31557157897305,0.00100496938782231,0.0038194182319098,-1.69759637223117,"NS",FALSE
"OID21266",-0.129302871978051,-0.0122292428198433,-3.25083263817073,0.00125604439407892,0.0047609746396254,-1.90318469460488,"NS",FALSE
"OID20315",-0.202837894487592,4.83668146214099,-3.22586277027674,0.00136760959404612,0.0051701431478622,-1.98148245948209,"NS",FALSE
"OID20064",-0.195214986647589,0.249046214099217,-3.21440818438548,0.00142187439140772,0.00534755720905002,-2.01724514386372,"NS",FALSE
"OID20244",0.559619544165105,4.74214438642298,3.21438655302253,0.00142202361052415,0.00534755720905002,-2.01733394233585,"Up",TRUE
"OID21405",-0.350906820518672,2.09282297650131,-3.21149587618055,0.00143601138286325,0.0053859849504241,-2.02633076961107,"NS",FALSE
"OID21021",0.50447723894947,3.09207650130548,3.20403224281078,0.0014727183555629,0.0055092003405743,-2.04952489298818,"Up",TRUE
"OID21075",0.40399649077691,2.49321749347259,3.19502813334025,0.0015181564531277,0.0056643487507036,-2.07743830048108,"NS",FALSE
"OID21113",-0.217858505395994,2.41068381201044,-3.1787747784115,0.00160335624860352,0.00596665645639174,-2.12758719416138,"NS",FALSE
"OID21101",-0.434020064505203,6.00934621409922,-3.17605592539402,0.00161817192732009,0.00597939862291102,-2.1360102512785,"NS",FALSE
"OID20228",0.329335322888138,4.67021305483029,3.17595000335985,0.00161871083741158,0.00597939862291102,-2.13632133773824,"NS",FALSE
"OID21359",0.289553056622911,1.22910626631854,3.1758420600816,0.00161933328696051,0.00597939862291102,-2.136668625184,"NS",FALSE
"OID21325",-0.190093093097432,0.187644125326371,-3.1682152747985,0.00166120633337353,0.0061182057999762,-2.16009975579361,"NS",FALSE
"OID21066",0.424348020621554,5.15957075718016,3.1633178914725,0.00168870246758747,0.00620348541435089,-2.175150461799,"NS",FALSE
"OID21132",0.343396023170888,3.88500339425587,3.15516580471847,0.00173528791262728,0.00635827289011381,-2.20010916439568,"NS",FALSE
"OID20919",-0.295885443002703,1.15923733681462,-3.14815023644946,0.00177638531891538,0.00649221130621503,-2.22156186714963,"NS",FALSE
"OID20733",0.248755698794391,4.10636214099217,3.14348177361985,0.00180410049654564,0.00657668267745847,-2.23576489204986,"NS",FALSE
"OID20665",-0.267722543681147,4.99137310704961,-3.14219319600679,0.00181185010237945,0.00658812670814308,-2.23969260568961,"NS",FALSE
"OID21353",-0.255937169780891,1.57513968668407,-3.1356171833752,0.00185194473625906,0.00671469805005607,-2.25973663224773,"NS",FALSE
"OID20865",0.444414142105989,1.37364464751958,3.13495610050678,0.0018560571936824,0.00671469805005607,-2.26176260229395,"NS",FALSE
"OID20391",-0.31275988367033,4.57895300261097,-3.13290338765167,0.00186870096290561,0.00674336786866696,-2.26798706421595,"NS",FALSE
"OID20171",0.3346781675322,2.72595691906005,3.12879934224114,0.00189432706852853,0.00681378652245131,-2.28045825201354,"NS",FALSE
"OID20103",-0.422627909218067,1.8128819843342,-3.12825817703142,0.00189775159967503,0.00681378652245131,-2.28210901779186,"NS",FALSE
"OID21531",-0.266539973754426,3.90753342036554,-3.12155804396714,0.00194021022561022,0.006948772963401,-2.30238263228555,"NS",FALSE
"OID20269",0.177995207950341,4.92893368146214,3.10919101468471,0.00202106843240847,0.00722026697477926,-2.3397545669809,"NS",FALSE
"OID20366",-0.209244840279733,2.18406083550914,-3.10138868936561,0.00207371007029875,0.00738985458966811,-2.36327368914629,"NS",FALSE
"OID20453",-0.224470934233356,-0.140138120104439,-3.08591352193754,0.00218197145699906,0.0077563114727653,-2.40978461361564,"NS",FALSE
"OID20101",0.76834881739438,5.67432402088773,3.08071737714473,0.00221942587665504,0.00785347802789384,-2.42533800718038,"Up",TRUE
"OID20727",0.379657170372938,3.58135352480418,3.080597418546,0.00222029749703927,0.00785347802789384,-2.42569678007228,"NS",FALSE
"OID21144",0.462949522663725,4.39572323759791,3.07578187635142,0.00225554847569399,0.00791570718515734,-2.44008817521854,"NS",FALSE
"OID21526",-0.295027846021776,5.20090130548303,-3.07539777844316,0.00225831691693133,0.00791570718515734,-2.44121626226686,"NS",FALSE
"OID20532",0.206061439717745,0.864233420365535,3.0749587739318,0.0022615596975149,0.00791570718515734,-2.44252703364353,"NS",FALSE
"OID20974",-0.278192112112925,4.66189634464752,-3.07442856160715,0.00226545521128042,0.00791570718515734,-2.44410220206302,"NS",FALSE
"OID20911",0.774493653300656,5.57356684073107,3.07442316670968,0.00226558729092327,0.00791570718515734,-2.44414485262424,"Up",TRUE
"OID20606",0.257005146275446,4.25786657963446,3.06379749461628,0.00234539708637232,0.00817456691811232,-2.47577584436717,"NS",FALSE
"OID21451",-0.457273063888726,4.7355590078329,-3.06300613856381,0.00235157976005149,0.00817617391025201,-2.47816521726757,"NS",FALSE
"OID20598",-0.167842497411426,1.6902180156658,-3.06182113477112,0.00236050827252607,0.00818729689669845,-2.4816434709654,"NS",FALSE
"OID20155",-0.277292416623752,1.40725561357702,-3.06009452328108,0.0023739699880315,0.00821405112081601,-2.48681786772172,"NS",FALSE
"OID20677",-0.342168078270864,3.26901122715405,-3.05786346816255,0.00239127077040482,0.00825392736934418,-2.49344591834087,"NS",FALSE
"OID20280",0.439339847155471,5.59111070496084,3.05483816005666,0.00241493092395308,0.00831550913332277,-2.50243028670081,"NS",FALSE
"OID20353",-0.224041821272655,2.41646892950392,-3.04924154429442,0.0024591093028667,0.00843196605359177,-2.51898647546944,"NS",FALSE
"OID20728",0.252215258510529,5.29721644908616,3.04906078428514,0.00246055272522587,0.00843196605359177,-2.51952184794119,"NS",FALSE
"OID20262",-0.214507463180171,3.84378459530026,-3.04749161630762,0.00247307734550127,0.00845461130794572,-2.52415806298592,"NS",FALSE
"OID21053",0.448894316288706,3.01649921671018,3.04640515524092,0.00248198006801072,0.00846479598374061,-2.52741806547268,"NS",FALSE
"OID20999",-0.361680501578399,4.64355953002611,-3.04553336016635,0.002489008196585,0.00846855407838087,-2.52999753014294,"NS",FALSE
"OID21134",0.264976879835825,1.49722793733681,3.03153057688766,0.00260438714461466,0.00884006942910773,-2.57132261309533,"NS",FALSE
"OID21090",-0.246965297970344,1.28492872062663,-3.02564532678464,0.00265434697749544,0.00898829817734832,-2.58864144692113,"NS",FALSE
"OID21289",-0.228696545295089,0.996476240208877,-3.02339849035926,0.00267364787487574,0.00903225251346912,-2.59524407916138,"NS",FALSE
"OID20758",0.368996866868899,6.49381984334204,3.02247236863064,0.00268168724317371,0.0090380449775831,-2.59797536326088,"NS",FALSE
"OID21339",-0.269815688317797,1.27857127937337,-3.01877860999658,0.0027137750010577,0.00912466935649752,-2.60881406666553,"NS",FALSE
"OID20702",0.285043350516311,5.41345796344647,3.00979362630981,0.00279328646648292,0.0093699679826387,-2.63512241854602,"NS",FALSE
"OID21188",0.130921522000306,0.801210966057441,3.00257266081268,0.00285866542463625,0.00956682176066792,-2.6561972721882,"NS",FALSE
"OID21441",0.269733283916082,2.26510234986945,2.99599223821848,0.0029196893398444,0.00974821510896648,-2.67541016899717,"NS",FALSE
"OID20301",0.224718670240457,6.58307676240209,2.99130203861778,0.00296371335430104,0.00987213609159951,-2.6890372592146,"NS",FALSE
"OID20628",-0.234007986194418,3.36967206266319,-2.98138355978042,0.00305909299202994,0.0101661485711879,-2.7178444794271,"NS",FALSE
"OID20688",-0.462300933638472,2.99933890339426,-2.97836031421368,0.00308886025454149,0.0102393781155349,-2.72663591729054,"NS",FALSE
"OID21426",-0.264617587467536,3.22629007832898,-2.97768036189473,0.00309545930434646,0.0102393781155349,-2.7285849017769,"NS",FALSE
"OID21267",-0.22259256626555,-0.515622193211488,-2.97553879972221,0.00311673790295299,0.0102859548806463,-2.73480404826902,"NS",FALSE
"OID20510",0.377818993781698,2.10130731070496,2.97084569065027,0.00316361821935796,0.0104166139065957,-2.74837400172031,"NS",FALSE
"OID20288",-0.244290510931925,1.63486475195822,-2.96523919840199,0.00322040632529832,0.010562502818548,-2.76454609982853,"NS",FALSE
"OID20261",0.35702190576471,4.20156501305483,2.96502005227453,0.00322270904750661,0.010562502818548,-2.76519022094734,"NS",FALSE
"OID21276",0.730322125523756,5.78877702349869,2.95038049106682,0.0033756857719246,0.0110385697210074,-2.80730969080298,"Up",TRUE
"OID20223",-0.335412495224058,2.3560955613577,-2.94875675902072,0.00339305583230049,0.0110700383204507,-2.81196908048949,"NS",FALSE
"OID20117",0.549830310771062,2.54853550913838,2.94288686505248,0.0034565334616881,0.011251449468684,-2.82879265905664,"Up",TRUE
"OID21237",0.211859885913198,1.23996187989556,2.93509328602939,0.00354240446345082,0.0115047635869801,-2.85106494845812,"NS",FALSE
"OID20098",0.203237492486949,1.58735065274151,2.92845205329858,0.00361710903786457,0.0117207456124909,-2.86999923034714,"NS",FALSE
"OID20749",0.481364257083052,4.9408725848564,2.92426127926352,0.00366520490074312,0.0118497235365654,-2.88196327336543,"NS",FALSE
"OID20472",-0.465338242448393,0.29434908616188,-2.92276461841627,0.00368246213013287,0.011878641950248,-2.88622181820208,"NS",FALSE
"OID21009",-0.236098191698747,2.75143002610966,-2.91892674133367,0.00372688489639529,0.0119948615246596,-2.89710419156041,"NS",FALSE
"OID20986",0.469038155449546,6.59941984334204,2.91640619908497,0.00375660783927254,0.0120633541625179,-2.90429063190946,"NS",FALSE
"OID20988",0.385134948744931,2.92642558746736,2.9155174108022,0.00376707986304903,0.0120698590230876,-2.90681332180635,"NS",FALSE
"OID20194",0.298804588323364,4.9809044386423,2.91266395901783,0.0038008169155866,0.0121507100053093,-2.91489704871539,"NS",FALSE
"OID20071",0.253283193880748,1.2864227154047,2.90701140917888,0.00386862478167974,0.0123398768147776,-2.93091410181007,"NS",FALSE
"OID21487",0.190709339033062,2.06227571801567,2.89892992720668,0.00396726118974824,0.0126263167932076,-2.95372685631508,"NS",FALSE
"OID21037",0.36313299781147,5.32940522193211,2.89258591253822,0.00404664823970111,0.012850356298962,-2.97164695847872,"NS",FALSE
"OID21004",0.36955350504445,6.05862167101828,2.89136049459606,0.00406210706964546,0.012870844794952,-2.97509778491407,"NS",FALSE
"OID20087",-0.260884928687549,1.24956945169713,-2.8899867136056,0.00407950149564471,0.0128973620293723,-2.97896474649062,"NS",FALSE
"OID21047",0.650979388219955,5.21807467362924,2.8872650547871,0.0041141629595937,0.0129782314994689,-2.98662057059089,"Up",TRUE
"OID20569",-0.18145400468837,1.89097389033943,-2.87955427226536,0.00421360227663984,0.0132626380029038,-3.00824054863261,"NS",FALSE
"OID21003",0.615595410245059,4.95379947780679,2.8712677470058,0.00432337551588563,0.0135514076413177,-3.0314804405195,"Up",TRUE
"OID20486",0.19669550944327,0.736564229765013,2.87119221556914,0.00432431202550095,0.0135514076413177,-3.0316812269783,"NS",FALSE
"OID20907",0.199887396761886,1.34226057441253,2.86672677702611,0.00438435143109867,0.01370949276814,-3.04414983485981,"NS",FALSE
"OID20340",0.321810183446806,1.49110156657963,2.86432389449031,0.00441716522175318,0.0137819412704919,-3.05087831747868,"NS",FALSE
"OID20738",-0.352687398834179,5.09653368146214,-2.86356301902195,0.0044275540278323,0.0137842586182404,-3.05300111726177,"NS",FALSE
"OID20108",0.324389501740575,3.46514464751958,2.85097759687817,0.00460262597634829,0.0142740716416946,-3.08803249603163,"NS",FALSE
"OID20620",0.38677960992977,5.08100234986945,2.85082134385094,0.00460486146033675,0.0142740716416946,-3.08846951630384,"NS",FALSE
"OID20662",-0.270698626007879,6.02871592689295,-2.84296728049126,0.0047172440798308,0.0145907830954074,-3.11024388350281,"NS",FALSE
"OID21469",-0.482735250300968,6.33568407310705,-2.83915330842696,0.004772866452221,0.014730942030721,-3.12081652477321,"NS",FALSE
"OID20856",0.560351147106647,4.7445046997389,2.83839319035663,0.00478400208052935,0.014733489166113,-3.12291937660851,"Up",TRUE
"OID21085",0.213611613923847,1.90197702349869,2.83554790652668,0.00482569725760659,0.014803114589545,-3.13076125235638,"NS",FALSE
"OID21152",0.284189562016899,1.98040548302872,2.83514808284991,0.00483177732557314,0.014803114589545,-3.13188694530402,"NS",FALSE
"OID21033",-0.478330013994075,4.00211070496084,-2.83475107386263,0.00483768685326629,0.014803114589545,-3.13298774307878,"NS",FALSE
"OID20639",0.273111367553847,3.36437310704961,2.82818184113315,0.0049358214421435,0.0150711300017587,-3.15110666144547,"NS",FALSE
"OID20259",-0.344428415905429,1.92642140992167,-2.8235247181799,0.00500662445113183,0.015235484774924,-3.1639443197051,"NS",FALSE
"OID20320",-0.27759361269137,3.27537336814621,-2.82323552136852,0.00501097119959011,0.015235484774924,-3.16473120938377,"NS",FALSE
"OID20563",0.70179865770675,5.32429738903394,2.81814722310132,0.00508942878432217,0.0154411756534955,-3.17873104925869,"Up",TRUE
"OID20110",-0.43227218323045,1.45643368146214,-2.81477899959235,0.00514192480977577,0.015567395239766,-3.18797904786287,"NS",FALSE
"OID20102",-0.391945510941448,2.59180522193211,-2.79064523901858,0.00553266846600854,0.0167149751330364,-3.25393218804109,"NS",FALSE
"OID21116",-0.186817234588136,3.84898302872063,-2.78590012835804,0.00561230662718446,0.0169105970462282,-3.26680579509912,"NS",FALSE
"OID21344",-0.264382212570421,2.52413342036554,-2.78539446901531,0.00562108719171335,0.0169105970462282,-3.26820101676708,"NS",FALSE
"OID20385",0.191659520190617,4.28736945169713,2.78279396795627,0.00566518635514344,0.0169988045145455,-3.27524120170112,"NS",FALSE
"OID20648",0.410730179965372,3.58907049608355,2.78228383083965,0.0056741985678364,0.0169988045145455,-3.27665542102973,"NS",FALSE
"OID20769",-0.214745828288672,4.37207624020888,-2.78099621943031,0.00569605719961979,0.0170285894105788,-3.28012545926224,"NS",FALSE
"OID20498",-0.171859768799277,0.008288772845953,-2.77984605220079,0.00571600372978375,0.0170525455738225,-3.28326074336987,"NS",FALSE
"OID21313",0.360353655270289,1.7012861618799,2.77268796050494,0.00584065893609681,0.0173881283743382,-3.30265289798914,"NS",FALSE
"OID21045",-0.201006926285446,1.25555822454308,-2.76981591529089,0.00589121582603608,0.0174945982610879,-3.31040547237066,"NS",FALSE
"OID20236",-0.236667135000612,2.11037232375979,-2.76926918230585,0.00590090718113672,0.0174945982610879,-3.3118826491016,"NS",FALSE
"OID20575",0.252386707674344,1.94793707571802,2.76604511698961,0.00595839592654045,0.0176284633106135,-3.3205922845852,"NS",FALSE
"OID20614",0.128688473246625,5.11862454308094,2.76045306469281,0.00605900954702403,0.0178891005014408,-3.33564653927389,"NS",FALSE
"OID20421",-0.43863443727103,1.04527467362924,-2.74921346883729,0.00626666033947294,0.0184640363404265,-3.36588762737676,"NS",FALSE
"OID21329",0.194551911231129,1.62438511749347,2.74586924680908,0.00632935166079422,0.0186103776199073,-3.37483284886343,"NS",FALSE
"OID20884",0.261259636260127,1.70204360313316,2.74432233755013,0.00635884480675488,0.0186376085513101,-3.3789948795069,"NS",FALSE
"OID20678",-0.179001444699096,1.35699190600522,-2.7440037902055,0.00636469767182599,0.0186376085513101,-3.37983004445734,"NS",FALSE
"OID20578",0.234136103824154,3.09228537859008,2.73355872240012,0.00656595282530749,0.019187620833056,-3.40775279133746,"NS",FALSE
"OID21462",-0.422039048629568,1.47275665796345,-2.73059555489284,0.0066242823108987,0.0193185702495393,-3.41567294974466,"NS",FALSE
"OID20730",-0.25638955757014,4.12178276762402,-2.71600752656374,0.00691713100569913,0.0201001741911333,-3.45444443421195,"NS",FALSE
"OID21486",-0.300307920364727,2.48390026109661,-2.71585302602633,0.00692042386426703,0.0201001741911333,-3.45486480480177,"NS",FALSE
"OID20226",-0.283778344648557,4.32691201044386,-2.70777114895104,0.00708771199306027,0.0205443010914465,-3.47625715198584,"NS",FALSE
"OID20535",0.259773088925863,1.29090652741514,2.69903421619447,0.0072728149664288,0.0210381631316331,-3.49932735126813,"NS",FALSE
"OID20095",0.460052867070082,3.54113446475196,2.69802760168249,0.00729440977425965,0.0210580031664991,-3.5019800389596,"NS",FALSE
"OID20556",-0.261699202742664,0.839516187989556,-2.69347897558116,0.0073927130658005,0.0212987640544938,-3.51395497691565,"NS",FALSE
"OID21218",0.334072751416817,2.4907684073107,2.68916117088647,0.00748713014730917,0.0215273822545368,-3.5253042723297,"NS",FALSE
"OID20137",0.431850202064591,3.7309501305483,2.68700784703034,0.00753462127737348,0.0216204293280456,-3.53095771501915,"NS",FALSE
"OID20593",-0.614623094896437,2.66498929503916,-2.68385038261804,0.00760474897475677,0.0217779284267083,-3.53923960412762,"Down",TRUE
"OID20684",0.40072891928359,2.35415665796345,2.67761741461474,0.00774491100490621,0.022134955652022,-3.55556091514846,"NS",FALSE
"OID21089",-0.1801137706056,0.759999477806789,-2.66376740507332,0.0080645818431254,0.0230025697681162,-3.59168800888775,"NS",FALSE
"OID20408",-0.31821406907248,4.28666318537859,-2.64664595012879,0.0084764319261014,0.0241291259410337,-3.63611964783547,"NS",FALSE
"OID20568",-0.366360070365586,2.25743890339426,-2.64110962577501,0.00861354610688716,0.0244706906297053,-3.65042494157971,"NS",FALSE
"OID21005",-0.299944854541178,0.638313054830287,-2.63735601521161,0.00870763809147433,0.0246889183188826,-3.66010748040873,"NS",FALSE
"OID21504",0.149551408350771,3.01587754569191,2.6354308765066,0.00875589006542731,0.0247765681257339,-3.66504525618626,"NS",FALSE
"OID21318",-0.231945083751395,1.22834647519582,-2.63350835634926,0.00880501118952967,0.0248663260668733,-3.67001679798592,"NS",FALSE
"OID20493",-0.223480523989395,1.5682819843342,-2.62702993479037,0.00897117201007343,0.0252856110500886,-3.68667009028099,"NS",FALSE
"OID20784",-0.365105609310601,6.08858668407311,-2.62608800894776,0.00899565859865608,0.0253047168060621,-3.68909394784343,"NS",FALSE
"OID21206",0.273661602810222,0.787396605744125,2.62332377880153,0.00906760697062721,0.0254569948153758,-3.69618655392458,"NS",FALSE
"OID20270",-0.205753603459068,1.55491644908616,-2.61821496070454,0.00920179531251847,0.0257830696109586,-3.70926740844385,"NS",FALSE
"OID20333",0.299109518209497,1.59459973890339,2.61752053014903,0.00922033671318752,0.0257844641157436,-3.71105342186486,"NS",FALSE
"OID20560",-0.150006308550438,3.60420574412533,-2.61056963851015,0.00940592474270756,0.0262520829244709,-3.72879658077377,"NS",FALSE
"OID21118",0.522383187456702,3.49446187989556,2.59425598670697,0.00985601579907848,0.0274032183836494,-3.77033439362396,"Up",TRUE
"OID21104",-0.306048983591399,3.36205352480418,-2.59423093423602,0.0098567209581496,0.0274032183836494,-3.7703979554964,"NS",FALSE
"OID20445",0.284693214964362,1.09944177545692,2.59188632725834,0.00992291539063173,0.0275336817343937,-3.77634395546543,"NS",FALSE
"OID21343",-0.191312176125959,2.03243394255875,-2.5850110880002,0.0101190210119899,0.0280234128413442,-3.79373386260642,"NS",FALSE
"OID20650",0.294491797465976,7.40231697127937,2.58400895108092,0.0101481461626756,0.0280497115405484,-3.7962784505212,"NS",FALSE
"OID20629",-0.227779551904035,5.80250313315927,-2.58191921739825,0.0102084724029488,0.0281619827486754,-3.80154706639565,"NS",FALSE
"OID20332",-0.219675630266903,6.16326475195822,-2.57809375939767,0.0103201251603192,0.028374995887128,-3.81120157499706,"NS",FALSE
"OID20984",-0.439092398551115,3.87969765013055,-2.57792421641045,0.0103254008826498,0.028374995887128,-3.81164496710141,"NS",FALSE
"OID20335",-0.120319867656508,0.448414882506527,-2.57714141376307,0.0103480042546321,0.0283825299037797,-3.81359842552629,"NS",FALSE
"OID21038",-0.363939742764654,2.60583107049608,-2.57503580016663,0.0104104640024146,0.0284724182591651,-3.81892491885504,"NS",FALSE
"OID21035",0.133713055296903,3.85825665796345,2.57467870814109,0.0104206261368393,0.0284724182591651,-3.8198037885297,"NS",FALSE
"OID20661",-0.270133724585157,4.11874882506527,-2.56967947844593,0.010569772627506,0.028824818863943,-3.83239943786381,"NS",FALSE
"OID20611",0.258033732403136,6.91860652741514,2.56029989718761,0.0108540942666327,0.0295438108705108,-3.85593487838834,"NS",FALSE
"OID21269",0.496892023055255,3.45680156657963,2.55950120443316,0.010878781027071,0.0295547111933165,-3.85794319782235,"NS",FALSE
"OID20915",-0.260878070821566,2.18828929503916,-2.55025072230717,0.0111664321708137,0.0302432092979231,-3.8810661603388,"NS",FALSE
"OID21096",-0.240702711802258,0.568641775456919,-2.54999538101873,0.0111745377951738,0.0302432092979231,-3.88170663127647,"NS",FALSE
"OID21074",-0.228418681918215,1.50939164490862,-2.54499811459207,0.0113327812727207,0.0306135055552322,-3.89416049732833,"NS",FALSE
"OID20615",0.450073821525079,4.74483368146214,2.5428926260941,0.0114001861484986,0.0307374830305746,-3.89940696571837,"NS",FALSE
"OID20667",-0.259998306463497,3.11592637075718,-2.54032736518896,0.0114825789767905,0.0307991606300213,-3.90578353558553,"NS",FALSE
"OID20680",-0.251707962638275,5.5595725848564,-2.53936413345305,0.0115136285923087,0.0307991606300213,-3.90817513105574,"NS",FALSE
"OID20367",0.196925798668301,3.40931749347258,2.53933215264546,0.0115145006679155,0.0307991606300213,-3.9082471495279,"NS",FALSE
"OID20392",-0.29735468407803,2.50910287206266,-2.53884297406585,0.0115306500320663,0.0307991606300213,-3.9094775166268,"NS",FALSE
"OID21189",0.232803850246081,1.32193237597911,2.53837595358967,0.0115457808306647,0.0307991606300213,-3.91063789223419,"NS",FALSE
"OID20319",0.100873326926951,2.76354960835509,2.53815953360978,0.0115523793545776,0.0307991606300213,-3.91115632343283,"NS",FALSE
"OID20404",0.270905768106587,4.15574203655352,2.53688487561173,0.0115941114837889,0.0308528590509019,-3.91433688521238,"NS",FALSE
"OID20905",-0.164184154642381,-0.496092950391645,-2.52342315939259,0.0120396758454422,0.0319789903032286,-3.94768116533268,"NS",FALSE
"OID21073",0.420497911827859,4.56695117493473,2.52058991809926,0.0121353497407432,0.0321528040117861,-3.95467626803377,"NS",FALSE
"OID21490",-0.28874130769927,2.35954308093995,-2.52015444193944,0.0121501148819905,0.0321528040117861,-3.9557507594674,"NS",FALSE
"OID20241",0.160775939178988,2.17756657963446,2.51762421815283,0.0122357891225205,0.0323196721923878,-3.96197179140935,"NS",FALSE
"OID21058",-0.280024623499995,3.36429503916449,-2.51674692003187,0.0122661504438255,0.032340090376802,-3.96415004891782,"NS",FALSE
"OID20786",0.301817739263493,4.59304960835509,2.51528899759572,0.0123161715838768,0.0324121716268138,-3.96774353294347,"NS",FALSE
"OID20525",-0.237931005551832,0.768386161879896,-2.51176181556474,0.0124378127009762,0.0326721219663512,-3.97642363974405,"NS",FALSE
"OID20130",0.222215642594191,1.44596396866841,2.5033087827091,0.0127335873622843,0.0333876997077143,-3.99717382108612,"NS",FALSE
"OID21282",0.439938931543768,2.62595822454308,2.49751079957913,0.0129402318011775,0.0338673832305544,-4.01137436293823,"NS",FALSE
"OID20322",0.337887302245352,8.3281407310705,2.49668992541855,0.0129697132424933,0.0338824866974825,-4.01338170825019,"NS",FALSE
"OID21472",-0.278311346601472,1.58900522193211,-2.49444715933243,0.0130505658712194,0.0339555782372182,-4.01886286055979,"NS",FALSE
"OID20107",0.401613904491219,6.16529295039164,2.49402910491134,0.0130656862983844,0.0339555782372182,-4.01988402770912,"NS",FALSE
"OID21275",-0.262260969753939,3.77645718015666,-2.4939353463933,0.0130689769282505,0.0339555782372182,-4.02010896544715,"NS",FALSE
"OID20744",0.419514096801697,4.48356161879896,2.48843185082794,0.0132696345844934,0.0344143517626881,-4.0335403085568,"NS",FALSE
"OID20357",-0.115993128714996,1.43608146214099,-2.48740925545709,0.0133067489323093,0.034448087362808,-4.03601462941034,"NS",FALSE
"OID21346",0.231100339150369,2.46254386422977,2.48612142563629,0.0133545033952637,0.0344566013274877,-4.03916338404684,"NS",FALSE
"OID21254",0.156949607689124,0.744251958224543,2.48601721067152,0.0133582625160449,0.0344566013274877,-4.03941380626527,"NS",FALSE
"OID21299",0.30346235614994,1.50594856396867,2.47955177116558,0.0135990005879815,0.0350143636760822,-4.05514521326348,"NS",FALSE
