"Protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Significant"
"OID20536",1.12919676334594,2.50028877284595,10.0938152868779,2.0658836532151e-21,1.33206657754606e-19,37.8312205716453,"Up",TRUE
"OID20773",0.774455069356869,6.07667545691906,10.0886761433417,2.14398399465076e-21,1.33206657754606e-19,37.7944978542078,"Up",TRUE
"OID21029",1.67215067675493,4.43708772845953,10.0470067046678,3.01104036035794e-21,1.79282361456313e-19,37.4596326054641,"Up",TRUE
"OID20781",0.930400105086167,8.38766657963446,10.0124991764006,3.96271879663982e-21,2.26509006415932e-19,37.1886829465972,"Up",TRUE
"OID21187",1.33390882723833,2.01743577023499,9.8862632397509,1.08959926135099e-20,5.76680497952062e-19,36.191281905391,"Up",TRUE
"OID21514",0.757996914670026,3.75887806788512,9.715771230116,4.19244268560894e-20,2.0658622750811e-18,34.8626793022628,"Up",TRUE
"OID20104",0.687150277427488,2.91932767624021,9.58099759560054,1.20811381220974e-19,5.75464879215907e-18,33.8195096096779,"Up",TRUE
"OID20362",0.681900214375784,4.35890835509138,9.36122970399095,6.6559069262516e-19,2.88220939321622e-17,32.1381150208587,"Up",TRUE
"OID20638",1.05963895334173,6.12384934725849,9.18334374882524,2.61187809069861e-18,1.06639251188809e-16,30.7916997443298,"Up",TRUE
"OID21159",0.681796553173599,5.6621091383812,9.13822464640881,3.66995534330266e-18,1.45676838488319e-16,30.4566898383714,"Up",TRUE
"OID20180",0.664997540983604,3.97661723237598,9.00682127784,9.91767529504228e-18,3.83036702611227e-16,29.4779792229066,"Up",TRUE
"OID21062",0.736214031105504,5.77180574412533,9.00177104234037,1.03040325738133e-17,3.87485856525768e-16,29.4403681213554,"Up",TRUE
"OID21084",0.972465947877256,5.12056292428198,8.76035428668958,6.25980222897109e-17,2.18177009395114e-15,27.665053856752,"Up",TRUE
"OID20652",0.6877618495166,6.50119033942559,8.08742784391044,7.99337157157701e-15,2.07682326832428e-13,22.8985625542277,"Up",TRUE
"OID20495",2.11557223346828,2.96134162303665,8.06056826450646,9.72191916163761e-15,2.39527973827244e-13,22.7069078341323,"Up",TRUE
"OID21315",0.818912412778474,3.37169164490862,8.01356314419695,1.34204349506367e-14,3.19630025740998e-13,22.3899400982325,"Up",TRUE
"OID21028",0.626326351408152,2.43186266318538,7.99610189060309,1.51385015231539e-14,3.54077884696448e-13,22.2716448929806,"Up",TRUE
"OID20690",0.744379659520804,4.36732506527415,7.99409751151107,1.53623714843805e-14,3.54077884696448e-13,22.2572688547615,"Up",TRUE
"OID20211",0.662627406473305,2.13363107049608,7.96566913066193,1.87198848801624e-14,4.24614531646857e-13,22.0632657180324,"Up",TRUE
"OID20302",0.642549684741485,5.66979869451697,7.84877103896662,4.19245706693331e-14,9.21695561330416e-13,21.2720520564156,"Up",TRUE
"OID20355",0.753307129045816,4.81667415143603,7.33724449162695,1.30233857494971e-12,2.38595105590146e-11,17.9045614978682,"Up",TRUE
"OID20883",0.937879676334593,1.49966135770235,7.20744115203852,3.03205066915242e-12,5.15809572168905e-11,17.0774492056182,"Up",TRUE
"OID20227",1.12579089533417,2.1081637075718,7.14073376601889,4.66116707157952e-12,7.7451252852176e-11,16.6567559785952,"Up",TRUE
"OID20953",0.637268213535096,3.32242872062663,7.10095605825004,6.01340854683747e-12,9.65523686902331e-11,16.4076046693554,"Up",TRUE
